"GEOID","totUnits","occP","vacantP","mobileP","lngTermP","rentalP","unitDens"
"19005",7776,76.61,23.39,14.4,32.02,22.28,12.1682373439229
"19007",6627,81.73,18.27,7.39,32.28,26.68,13.3262513226915
"19009",3009,88.97,11.03,1.46,41.21,22.3,6.79294933852463
"19011",11131,91.85,8.15,2.25,29.92,17.66,15.5439412346565
"19013",57603,91.97,8.03,3.62,23.39,34.3,101.795944640694
"19015",11915,91.82,8.18,4.06,29.01,23.15,20.8466158113907
"19017",10314,92.93,7.07,1.96,30.73,18.02,23.6843705999443
"19019",9080,88.61,11.39,4.45,28.64,21.68,15.8998195136692
"19021",8296,91.01,8.99,3.1,24.44,33.44,14.4304243191326
"19023",6774,92.28,7.72,2.44,32.96,20.89,11.676559015773
"19025",5067,82.71,17.29,1.28,33.46,22.14,8.89191537417719
"19027",9488,91.42,8.58,0.43,31.68,23.06,16.6621475399686
"19029",6591,90.49,9.51,1.9,29.88,30.65,11.6808729341715
"19031",8214,91.87,8.13,4.76,29.87,19.48,14.1752915438506
"19033",22346,85.98,14.02,2.14,27.95,30.86,39.3209595699184
"19035",5785,92.26,7.74,1.24,33.16,25.88,10.0276661831927
"19037",5695,91.15,8.85,2.91,34.73,19.8,11.2921507495759
"19039",4208,91.59,8.41,6.11,22.92,29.22,9.75961513930479
"19041",8219,89.34,10.66,1.23,24.16,31.21,14.4895774465893
"19043",9099,84.1,15.9,6.36,33.12,25.01,11.6879714495371
"19045",21995,89.52,10.48,2.31,30.44,25.81,31.6515502158057
"19047",7030,91.54,8.46,6.74,24.47,26.99,9.84336798339568
"19049",34937,94.13,5.87,2.7,12.38,25.63,59.3846465613219
"19051",3597,89.38,10.62,5.67,32.27,17.11,7.16268380061758
"19053",3856,83.32,16.68,7.44,25.1,33.89,7.24976574628531
"19055",8104,85.62,14.38,4.58,40.27,17.08,14.0285463664054
"19057",18566,90.7,9.3,5.69,27.49,27.52,44.6161274809222
"19059",13620,59.24,40.76,8.66,25.01,21.03,35.7932898638362
"19061",41065,93.34,6.66,3.79,24.27,27.64,67.5081951862992
"19063",4795,85.71,14.29,3.88,32.55,22.92,12.1122646383426
"19065",9571,86.88,13.12,4.71,32.41,24.61,13.0961293783335
"19067",7555,89.46,10.54,1.69,28.73,27.79,15.090992527833
"19069",4868,86.28,13.72,2.47,33.1,25.69,8.36469907512559
"19071",3445,86.79,13.21,5.28,29.16,25.85,6.73951488144716
"19073",4551,85.45,14.55,1.32,28.92,25.76,7.98960514147764
"19075",5574,92.16,7.84,2.21,29.64,20.48,11.1068507475569
"19077",5786,75.99,24.01,3.35,28.98,20.56,9.79652969323153
"19079",7189,87.84,12.16,2.66,31.57,27.14,12.4646571312029
"19081",5311,89.74,10.26,2.99,30.93,22.05,9.30119416472534
"19083",8172,87.8,12.2,3.27,30.45,22.94,14.3542944401192
"19085",6807,89.26,10.74,3.6,31.11,25.16,9.76838746752013
"19087",8352,92.36,7.64,5.65,29.55,29.03,19.2315842476806
"19089",4372,88.47,11.53,2.81,29.67,20.94,9.23835667153905
"19091",4729,89.26,10.74,2.79,32.07,25.78,10.8870660505823
"19093",3431,87.73,12.27,2.54,33.88,24.22,7.95122705767701
"19095",7319,92.79,7.21,4.13,30.26,21.9,12.4801264532763
"19097",9518,86.53,13.47,8.28,32.46,21.05,14.9646637424009
"19099",16264,89.45,10.55,4.9,29.9,26.05,22.2669579795238
"19101",7614,89.72,10.28,10.86,25.56,32.92,17.4825030377399
"19103",62280,93.39,6.61,4.86,16.23,40.31,101.600613469041
"19105",8967,91.49,8.51,6.6,27.98,24.35,15.5779634082259
"19107",4880,89.84,10.16,3.07,35.72,23.13,8.42581573625218
"19109",7506,88.81,11.19,0.8,34.47,23.76,7.7164542410299
"19111",16255,87.22,12.78,5.66,29.88,25.68,31.4077329285152
"19113",96473,93.09,6.91,4.44,21.75,25.6,134.534796255391
"19115",5041,86.15,13.85,12.24,31.91,23.28,12.5469832324925
"19117",4216,86.39,13.61,4.74,27.99,22.76,9.79095732609029
"19119",5016,90.69,9.31,2.25,32.99,16.6,8.53572869941148
"19121",6883,91.66,8.34,5.07,24.92,21.49,12.2690844661968
"19123",9839,89.73,10.27,5.94,27.43,28.83,17.2353939182296
"19125",14167,93.98,6.02,5.08,24.09,29.47,25.5497540630417
"19127",16766,91.48,8.52,2.91,24.61,28.79,29.2855684853532
"19129",6135,91.07,8.93,4.38,27.87,22.02,14.0250190597058
"19131",4946,88.9,11.1,2.49,36.89,17.33,10.5428995775701
"19133",4719,85.89,14.11,2.73,31.56,28.94,6.79903895861545
"19135",3976,83.73,16.27,14.84,23.77,21.96,9.16731910348582
"19137",5230,87.71,12.29,2.89,27.88,31.37,12.3321459867273
"19139",18097,91.37,8.63,6.82,28.19,27.11,41.3699689020122
"19141",6676,90.34,9.66,2.01,27.46,28.09,11.6502991688541
"19143",2964,88.09,11.91,0.98,33.16,24.17,7.43444315020315
"19145",7214,87.65,12.35,2.5,30.71,27.53,13.4855959592474
"19147",4620,82.51,17.49,1.08,29.51,25.71,8.19355548095167
"19149",10768,93.94,6.06,3.58,28.51,21.31,12.4799437195041
"19151",3767,85.08,14.92,1.14,36.26,22.65,6.5259012501773
"19153",197248,93.16,6.84,2.08,18.8,32.83,344.712198702305
"19155",39925,92.38,7.62,3.65,25.36,31.79,42.0035545574687
"19157",9105,84.36,15.64,4.05,26.84,30.7,15.5662070096766
"19159",2619,76.25,23.75,6.38,23.81,22.73,4.89080086805271
"19161",5402,80.84,19.16,1.7,35.34,20.91,9.39446595037651
"19163",73869,90.73,9.27,2.48,23.37,30.53,161.256408919679
"19165",5582,90.4,9.6,1.18,31.91,22.49,9.44858529195445
"19167",12816,94.93,5.07,3.36,25.74,20.23,16.6894718482784
"19169",39390,94.49,5.51,3.73,16.01,47.24,68.7793430418924
"19171",7792,86.69,13.31,3.95,35.08,23.72,10.8070934041559
"19173",3104,85.37,14.63,6.09,28.69,23.47,5.83569238382948
"19175",5918,87.77,12.23,4.97,28.64,29.23,13.9693035135968
"19177",3655,78.33,21.67,9.25,35.02,18.2,7.53910552860664
"19179",16066,89.74,10.26,5.03,29.34,27.72,37.2040067561558
"19181",19716,96.16,3.84,4,21.42,22.12,34.5994784950049
"19183",9686,90.03,9.97,5.85,29.4,29.2,17.0285553655209
"19185",3193,83.59,16.41,6.89,28.93,18.4,6.07625719643961
"19187",17044,89.23,10.77,2.96,29.29,32.54,23.8142672644157
"19189",5201,88.54,11.46,0.46,31.65,26.47,12.9866809690391
"19191",8927,91.91,8.09,3.21,33.31,20.85,12.9408192302403
"19193",42095,92.59,7.41,3.39,23.4,34.36,48.2247367064762
"19195",3517,90.13,9.87,1.31,34.4,22.71,8.78982807043878
"19197",6515,87.34,12.66,1.83,28.12,28.47,11.2247700022418
"20001",6314,83.77,16.23,8.63,28.68,28.89,12.620556444537
"20003",3740,82.06,17.94,7.81,26.68,25.81,6.45223790209123
"20005",6966,85.85,14.15,4.35,31.74,31.61,16.1559499907086
"20007",2793,70.18,29.82,6.44,31.39,29.18,2.46281760938052
"20009",12711,85.69,14.31,7.27,27.72,30.23,14.1982201124147
"20011",7129,80.26,19.74,7.08,25.88,30.15,11.2185050958316
"20013",4741,82.35,17.65,3.65,29.79,27.02,8.3048861285979
"20015",26776,91.4,8.6,7.07,22.63,26.31,18.7289416567167
"20017",1491,69.01,30.99,8.58,30.47,20.8,1.92872160962523
"20019",2132,68.01,31.99,13.56,27.5,21.45,3.33710012414899
"20021",9895,81.22,18.78,11.41,28.83,25.91,16.8407156733748
"20023",1504,81.65,18.35,4.65,35.73,20.77,1.4746761942635
"20025",1150,77.65,22.35,6.43,30.62,28.56,1.1799309246292
"20027",4073,83.53,16.47,3.12,31.96,23.31,6.31184125519071
"20029",4619,83.52,16.48,2.66,26.57,29.11,6.45708313204217
"20031",4062,87.35,12.65,11.32,26.87,22.89,6.47969019022621
"20033",982,75.76,24.24,3.46,28.63,19.35,1.24572832777842
"20035",16156,83.97,16.03,8.23,26.27,33.45,14.3515395756618
"20037",18075,83.28,16.72,6.26,22.42,41.57,30.6476629763935
"20039",1801,82.51,17.49,4.11,28.15,27.99,2.01563882927014
"20041",9178,85,15,5.92,26.66,30.24,10.8350802407052
"20043",3571,84.68,15.32,10.95,35.34,27.02,9.075496361765
"20045",49732,93.09,6.91,2.11,16.67,48.16,109.120312900209
"20047",1621,80.32,19.68,6.97,35.25,21.35,2.6065635843726
"20049",1757,63.57,36.43,13.49,33.02,20.14,2.72715438842696
"20051",13220,87.6,12.4,3.8,25.73,38.74,14.690386923922
"20053",3227,76.29,23.71,9.39,27.51,24.9,4.50967998478964
"20055",13500,92.66,7.34,13.34,19.4,37.49,10.3687317040537
"20057",12247,92.06,7.94,12.13,16.51,37.64,11.1512174458634
"20059",11228,88.9,11.1,10.16,23.69,28.81,19.6376489214448
"20061",15356,83.06,16.94,6.17,10.14,62.71,39.9208541656991
"20063",1413,85.7,14.3,6.51,42.07,22.87,1.31851399317114
"20065",1476,82.38,17.62,9.76,37.54,20.64,1.6426963525187
"20067",2947,87.95,12.05,23.96,22.92,21.95,5.12695257858269
"20069",2436,89.45,10.55,11.86,23.56,24.46,2.80366285306739
"20071",616,80.19,19.81,10.88,23.01,37.85,0.791366159094208
"20073",4032,68.4,31.6,10.07,25.86,26.29,3.52663743954226
"20075",1128,75.53,24.47,11.7,27.18,30.87,1.13195163529196
"20077",3173,71.67,28.33,3.56,26.47,28.28,3.95996154475454
"20079",14740,90.79,9.21,2.99,25.16,28.23,27.3087696832647
"20081",1680,79.11,20.89,23.27,24.24,23.93,2.90900322424887
"20083",1000,76.1,23.9,7.2,38.34,23,1.16280680281488
"20085",5826,92.55,7.45,7,26.43,24.43,8.87816951659038
"20087",8331,91.23,8.77,7.27,30.22,18.03,15.6429687121218
"20089",2018,68.38,31.62,8.18,34.57,18.19,2.21766374352441
"20091",238666,94.79,5.21,0.68,19.79,30.88,503.930355108627
"20093",1563,80.68,19.32,15.8,32.21,23.71,1.79543885722245
"20095",3854,80.2,19.8,5.58,32.88,21.26,4.46395929897481
"20097",1237,79.3,20.7,5.5,22.18,28.75,1.71178801191785
"20099",10071,79.76,20.24,4.85,29.07,29.59,15.6045148189201
"20101",974,80.8,19.2,4.31,28.34,22.87,1.35767011816851
"20103",29560,91.54,8.46,1.72,22.72,32.55,63.7889794265702
"20105",1854,68.18,31.82,5.23,41.69,19.62,2.57717430701407
"20107",5588,77.81,22.19,14.8,28.17,22.38,9.40616810260375
"20109",1448,78.52,21.48,5.52,31.15,28.67,1.34950212177986
"20111",15313,88.71,11.29,7.51,21.61,41.11,18.0687615240652
"20113",13167,93.4,6.6,4.17,24.64,30.05,14.6580261270901
"20115",5993,79.91,20.09,5.61,31.46,20.48,6.34653709310137
"20117",4905,83.83,16.17,2.65,31.87,23.01,5.44896704088426
"20119",1978,84.68,15.32,8.24,25.03,30.57,2.02233329694595
"20121",13617,93.46,6.54,3.84,21.34,21.45,23.6457116715051
"20123",3311,79.01,20.99,4.08,35.14,25.73,4.71794378518779
"20125",16499,82.05,17.95,6.83,23.57,31.08,25.6358559342263
"20127",3201,70.2,29.8,8.5,35.98,21.58,4.6035067550685
"20129",1460,76.51,23.49,12.05,38.87,30.08,2.0007466985198
"20131",4606,87.28,12.72,3.65,32.02,26,6.42019300004703
"20133",7746,86.25,13.75,7.33,25.96,29.55,13.5544818294538
"20135",1732,75.81,24.19,6.06,33.01,14.55,1.61156087531925
"20137",2540,75.98,24.02,7.09,32.44,25.91,2.89280783161255
"20139",7581,86.45,13.55,11.05,26.64,25.57,10.745521389805
"20141",2190,77.21,22.79,2.28,29.26,24.72,2.45374973855881
"20143",2782,86.99,13.01,6.15,29.79,18.84,3.85999086113797
"20145",3168,78.98,21.02,3.12,33.58,31.93,4.20014695354452
"20147",3086,76.57,23.43,6.25,33.2,22.77,3.48359274404984
"20149",9488,91.64,8.36,9.79,24.36,23.16,11.284740122881
"20151",4493,81.99,18.01,5.76,22.14,31.54,6.11263313541964
"20153",1453,80.39,19.61,4.13,33.99,24.14,1.35869124071563
"20155",28479,87.97,12.03,4.26,25.4,31.31,22.6831023454618
"20157",2882,78,22,2.46,34.15,25.58,4.01743066890517
"20159",4589,84.18,15.82,4.21,30.39,25.6,6.31893428560824
"20161",30614,87.05,12.95,5.3,12.9,57.56,50.2101411315368
"20163",2752,76.31,23.69,2.33,32.95,21,3.09031933621803
"20165",1822,77,23,4.06,34.73,23.02,2.53845413091255
"20167",3871,76.96,23.04,3.8,31.88,19.3,4.36781280111857
"20169",24345,91.23,8.77,4.23,23.04,32.46,33.8012960159316
"20171",2208,91.71,8.29,13.5,21.98,25.73,3.07700115322976
"20173",217685,89.94,10.06,3.52,20.23,36.37,218.235267419168
"20175",8218,89.01,10.99,13.87,23.06,31.54,12.8476521603825
"20177",79918,90.11,9.89,2.48,22.94,35.2,146.905346480389
"20179",1257,90.21,9.79,3.1,35.92,26.28,1.40297535691883
"20181",3125,84.77,15.23,8.7,26.96,35.71,2.95911449658663
"20183",2237,75.15,24.85,1.3,33.56,21.77,2.49815696662408
"20185",2339,77.43,22.57,5.3,32.57,18.06,2.95312481808065
"20187",1095,73.7,26.3,23.47,28.96,18.34,1.60946855677975
"20189",2318,82.44,17.56,22.61,25.49,31.24,3.18731888516026
"20191",10944,85.17,14.83,10.33,29.49,26.52,9.26175862395453
"20193",3574,92.36,7.64,10.91,26.73,27.75,3.32563642789676
"20195",1674,82.44,17.56,3.35,32.14,23.04,1.882019586369
"20197",3297,83.38,16.62,4.52,33.17,14.66,4.15065542049028
"20199",806,78.54,21.46,6.82,36.9,22.27,0.882177832449621
"20201",2937,79.81,20.19,4.56,36.76,21.37,3.28245898687925
"20203",1054,85.67,14.33,14.52,21.53,26.47,1.46681638869363
"20205",4664,81.37,18.63,13.98,24.82,28.01,8.17646201775044
"20207",2015,73.25,26.75,8.64,31.67,22.43,4.04767745456633
"20209",67972,88.25,11.75,2.42,21.88,42.88,448.248844799979
"21001",8591,81.71,18.29,21.5,27.37,23.75,21.1973708514921
"21003",9450,81.45,18.55,21.69,24.31,27.8,27.4438824714934
"21005",9368,92.09,7.91,7.22,25,22.29,46.3485840376075
"21007",3913,78.84,21.16,17.2,35.95,20.19,15.8505925266403
"21009",19639,86.38,13.62,11.89,25.49,33.23,40.2783674047975
"21011",5462,84.66,15.34,36.18,23.03,28.89,19.5913914867034
"21013",13209,82.82,17.18,23.29,32.51,35.47,36.7876842981522
"21015",48961,94.78,5.22,3.91,19.53,25.93,198.79961575323
"21017",9057,89.74,10.26,6.4,24.25,35.29,31.2585287122024
"21019",21687,86.68,13.32,11.32,29.08,30.59,135.656980039775
"21021",12456,88.18,11.82,6.45,24.52,33.66,69.066091485558
"21023",3870,87.26,12.74,22.69,25.94,25.35,19.0907813899696
"21025",6318,84.24,15.76,38.68,36.5,28.18,12.8306624311366
"21027",10780,71.2,28.8,28.39,28.54,21.51,18.9188117221218
"21029",31150,94.3,5.7,8.5,29.86,19.37,104.871686936461
"21031",5941,84.09,15.91,25.55,29.69,26.82,13.9430778984244
"21033",6279,82.43,17.57,14.91,27.93,24.9,18.2111680082071
"21035",18717,78.22,21.78,12.82,23.57,37.05,48.6120029275484
"21037",40109,90.52,9.48,2.14,26.4,31.1,265.028668420288
"21039",2464,81.98,18.02,22.12,32.46,20.84,13.0068190803206
"21041",4708,84.56,15.44,21.03,32.22,35.39,36.6182328115537
"21043",12478,79.92,20.08,31.71,34.83,23.06,30.471818852841
"21045",7497,84.43,15.57,29.01,32.67,21.88,16.8761484202691
"21047",29888,85.93,14.07,7.92,18.07,53.09,41.6553937750622
"21049",15841,91.07,8.93,9,25.79,33.08,62.7403937218566
"21051",8994,84.78,15.22,31.58,33.21,32.13,19.1649442046301
"21053",5294,72.44,27.56,33.79,30.49,29.78,26.8391584273939
"21055",4599,79.26,20.74,16.63,34.61,18.79,12.7763644839367
"21057",3665,75.55,24.45,16.23,30.47,27.27,12.0087438750548
"21059",42941,92.7,7.3,4.93,23.6,33.19,93.6780533246421
"21061",6559,74.49,25.51,25.95,35.87,19.83,21.6551898910383
"21063",3425,75.21,24.79,39.33,38.7,25.89,14.616915304558
"21065",6908,79.66,20.34,23.05,33.85,27.58,27.2943538780564
"21067",140662,91.57,8.43,1.1,17.22,45.52,495.925192198169
"21069",6683,88.1,11.9,28.79,26.11,29.93,19.1740881847033
"21071",18416,82.34,17.66,30.61,38.55,29.57,46.8263722183633
"21073",23257,89.76,10.24,5.12,23.7,37.4,111.89856564184
"21075",3349,75.37,24.63,5.52,26.73,40.41,16.2627873515427
"21077",3903,78.73,21.27,31.39,24.92,28.47,39.6887914916759
"21079",7500,90.97,9.03,10.89,24.04,19.27,32.5948736638554
"21081",10165,87.05,12.95,26.04,22.5,31.89,39.4026152048224
"21083",16817,86.13,13.87,16.82,31.42,26.66,30.4791592534743
"21085",13659,71.54,28.46,21.4,28.87,28.63,27.322072761084
"21087",5305,84.18,15.82,16.36,30.67,24.59,18.545858386733
"21089",16333,86.07,13.93,14.87,31.87,22.94,47.4161463841478
"21091",3744,88.17,11.83,21.05,28.72,21.6,19.9496331507168
"21093",46423,88.56,11.44,9.8,20.76,37.98,74.4691073205937
"21095",13596,82.47,17.53,19.54,35.3,31.85,29.1867003031009
"21097",8259,86.56,13.44,16.55,26.29,30.75,26.954040036461
"21099",8974,81.47,18.53,19.94,28.53,26.52,21.7519951624607
"21101",20578,89.8,10.2,7.84,25.94,39.09,47.1442359911007
"21103",6760,88.74,11.26,16.17,27.31,30.49,23.6121292477873
"21105",2351,78.9,21.1,15.53,29.52,19.08,9.70391505861752
"21107",21419,86.65,13.35,13.25,26.4,30.93,39.5138338288225
"21109",6600,82.65,17.35,23.86,29.13,26.58,19.1197065848264
"21111",343432,90.36,9.64,1.35,23.85,38.34,902.145417265495
"21113",20307,92.45,7.55,4.35,18.54,37.05,117.951311415747
"21115",10684,81.78,18.22,26.39,30.67,27.68,40.7843314211994
"21117",69635,91.23,8.77,2.42,25.08,34.23,434.457707791289
"21119",7579,83.76,16.24,36.79,41.29,24.51,21.5608652323711
"21121",14675,83.61,16.39,31.41,33.09,36.14,37.9883768365185
"21123",6353,89,11,14.72,26.86,26.48,24.2896632661612
"21125",25824,88.04,11.96,26.43,29.03,30.27,59.5043101932591
"21127",7389,80.61,19.39,37.03,28.25,24.78,17.7793819992612
"21129",3476,82.39,17.61,25.37,38.51,29.99,16.6428909541086
"21131",5362,78.76,21.24,34.45,41.2,19.63,13.3765158070829
"21133",11748,84.2,15.8,27.28,37.49,24.46,34.7647205426077
"21135",6551,82.96,17.04,27.14,33.2,24.89,13.567716651578
"21137",10986,88.35,11.65,21.75,26.32,22.95,33.0066789127429
"21139",4881,81.27,18.73,21.14,34.52,23.07,15.5879194872434
"21141",12389,85.28,14.72,11.27,30.62,32.17,22.4353038248307
"21143",4887,66.67,33.33,20.18,21.42,18.66,22.8534109451551
"21145",31897,87.28,12.72,9.5,25.95,34.08,128.232737767942
"21147",7498,82.73,17.27,29.29,27.98,29.61,17.5678723602888
"21149",4305,88.69,11.31,19.58,32.24,21.45,17.0478562763558
"21151",36499,91.04,8.96,8.22,19.34,41.63,83.4554032814748
"21153",6068,83.78,16.22,48.95,38.05,28.8,19.6730193155792
"21155",8283,89.98,10.02,14.28,36.65,27.25,24.1461412276651
"21157",16127,83.03,16.97,16.66,32.17,21.29,53.5309272288034
"21159",5262,78.15,21.85,39.68,37.59,27.75,22.9163920609824
"21161",8149,82.35,17.65,10.21,26.79,34.87,33.9364740584376
"21163",12422,85.64,14.36,18.31,22.66,27.75,40.6714468285783
"21165",3888,66.69,33.31,22.33,30.51,17.35,19.0977452880552
"21167",10126,84.64,15.36,7.28,27.16,28.74,40.6568404597617
"21169",4741,84.33,15.67,19.89,34.68,22.79,16.3682755586558
"21171",5244,84.17,15.83,19.87,33.57,28.86,15.9184584165048
"21173",11910,87.93,12.07,22.29,21.17,33.6,60.3500994828062
"21175",5989,82.79,17.21,31.88,33.9,26.7,15.7139971892716
"21177",13769,82.19,17.81,21.03,32.18,21.27,29.4614948621675
"21179",18889,92.6,7.4,8.09,28.2,23.36,45.2418602257654
"21181",3271,82.36,17.64,23.33,30.9,28.54,16.7605735229355
"21183",10352,87.67,12.33,21.23,27.31,24.35,17.6269716734031
"21185",21734,95.39,4.61,2.46,25.71,15.13,116.07660670929
"21187",5705,68.73,31.27,28.06,26.33,26.91,16.2486406906538
"21189",2220,74.95,25.05,25.27,44.91,30.23,11.2458299305528
"21191",6372,82.55,17.45,22.76,31.67,25.36,22.990586200631
"21193",12945,86.3,13.7,30.7,36.28,25.35,38.1078105594075
"21195",30848,83.53,16.47,35.7,36.02,27.38,39.2105733166602
"21197",5687,84.95,15.05,25.18,30.94,29.89,31.7744764332819
"21199",31485,81.51,18.49,20.33,25.54,30.99,47.819934895905
"21201",1132,79.68,20.32,21.55,26.73,21.18,11.3289681248948
"21203",7805,83.6,16.4,32.11,29.21,23.39,24.6567724569478
"21205",10302,82.56,17.44,25.83,22.74,40.31,36.8146887812592
"21207",10066,69.81,30.19,26.3,28.5,26.01,39.6781428150121
"21209",21492,94.02,5.98,6.95,15.42,31.04,76.2766613160725
"21211",17534,94.5,5.5,4.36,22.13,30.28,46.1714865979611
"21213",7709,89.69,10.31,8.03,26.31,35,32.9157047099934
"21215",7150,93.83,6.17,8.27,21.06,14.98,38.2924423838887
"21217",10978,87.41,12.59,11.46,26.93,37.18,41.2137918601133
"21219",5336,87.39,12.61,18.76,28.83,30.82,14.2483041526276
"21221",7923,75.35,24.65,17.53,30.59,17.55,17.9432657827636
"21223",3988,90.37,9.63,27.78,30.63,24.67,26.2978667432496
"21225",6255,87.37,12.63,14.92,29.95,30.72,18.2438979440418
"21227",51706,91.17,8.83,6.79,18.66,41.76,95.4476268386566
"21229",5162,90.41,9.59,14.45,28.95,24.43,17.3820838606427
"21231",10913,73.48,26.52,29.3,33.43,28.48,23.8180610367604
"21233",5963,83.43,16.57,20.33,34.22,27.04,17.9555792114569
"21235",15383,81.19,18.81,28.01,30.72,30.66,35.1347422126299
"21237",3719,75.75,24.25,32.27,34.33,37.06,16.7394688214162
"21239",11076,92.07,7.93,1.83,25.25,30.7,58.2609253786689
"22001",26232,86.02,13.98,18.45,26.36,29.24,40.0386895788332
"22003",9881,80.15,19.85,20.45,28.51,25.91,12.9704525830558
"22005",46536,91.65,8.35,19.58,21.17,19.9,160.439936803978
"22007",10727,82.05,17.95,30.86,35.9,22.62,31.678426557242
"22009",18320,82.34,17.66,20.21,31.72,29.65,22.0184113730487
"22011",15560,84.96,15.04,31.65,26.21,22.26,13.4444228584831
"22013",7814,75.4,24.6,32.66,30.99,26.88,9.63172902789859
"22015",56266,86.99,13.01,13.6,19.25,37.58,66.9593336628414
"22017",112999,85.28,14.72,9.14,24.93,40.67,128.579584314416
"22019",88830,87.01,12.99,16.03,22.62,32.9,83.4641188068974
"22021",5122,71.59,28.41,35.3,31.96,25.72,9.67450253424764
"22023",3997,68,32,38.1,16.24,13.02,3.11083662193851
"22025",4990,72.04,27.96,28.28,31.48,22.17,7.04778082384415
"22027",7831,75.23,24.77,26.28,39.49,34.22,10.3739075962083
"22029",9558,77.12,22.88,25.01,32.13,34.36,13.7134944413322
"22031",12822,82.07,17.93,31.68,30.62,26.38,14.6303097603748
"22033",193211,85.88,14.12,3.14,23.42,41.11,424.322377796842
"22035",2903,74.16,25.84,13.33,29.98,51.23,6.90030575264087
"22037",8386,80.6,19.4,31.59,32.44,18.32,18.4957898935412
"22039",14988,80.4,19.6,14.16,29.12,34.24,22.6275746016698
"22041",9191,83.01,16.99,27.55,27.45,29.39,14.7154388856162
"22043",9261,75.47,24.53,28.36,33.12,33.38,14.4022822649213
"22045",30453,85.58,14.42,20.68,29.83,33.48,53.0456289805498
"22047",13321,81.96,18.04,18.86,37.31,25.9,21.5331737225652
"22049",7853,76.1,23.9,19.48,31.07,29.05,13.7968569755235
"22051",188539,89.58,10.42,1.53,31.01,38.51,637.694804396719
"22053",13809,83.29,16.71,17.01,30.27,28.41,21.2002207623012
"22055",101144,89.58,10.42,10.58,20.69,34.84,376.361738563551
"22057",40697,89.56,10.44,16.48,32.73,24.49,38.0932667124746
"22059",6702,74.87,25.13,25.32,30.31,24.97,10.7286648952476
"22061",20075,87.43,12.57,19.12,20.09,48.41,42.5552376405054
"22063",56221,86.91,13.09,24.81,22.01,18.91,86.7385215346734
"22065",5040,78.23,21.77,11.71,31.22,43.52,8.07172686280006
"22067",12591,77.5,22.5,18.97,30.66,33,15.8391967198513
"22069",19047,76.81,23.19,21.22,25.33,55,15.2099911716821
"22071",191738,80.34,19.66,0.55,23.38,52.58,1131.67360527284
"22073",67732,83.69,16.31,13.15,22.57,41.04,110.964381628042
"22075",10202,86.42,13.58,28.3,18.08,32.63,13.0738821391968
"22077",11479,78.06,21.94,23.82,36.29,23.94,20.6006059872707
"22079",57823,83.01,16.99,14.35,25.54,39.02,43.7940820969585
"22081",4190,79.57,20.43,31.03,35.05,25.28,10.7687179461674
"22083",8950,82.58,17.42,20.07,31.94,35.43,16.1050717236891
"22085",14898,61.65,38.35,41.42,30.16,31.61,17.1902300897236
"22087",16989,88.46,11.54,5.96,20,32.14,45.0027392687581
"22089",20578,91.18,8.82,10.43,35.34,19.56,74.0901096539884
"22091",5273,73.41,26.59,36.79,44.28,17.08,12.9111589953169
"22093",8872,89.11,10.89,18.28,39.83,22.67,36.730646088463
"22095",17758,86.82,13.18,12.29,30.81,23.79,82.8578093740521
"22097",36578,82.27,17.73,20.51,29.83,30.31,39.5905045783105
"22099",23161,84.44,15.56,25.76,32.65,22.02,31.4169694864926
"22101",23489,84.04,15.96,19.25,34.8,39.04,42.2784134709544
"22103",101887,90.27,9.73,7.86,22.36,21.48,120.401973591047
"22105",54515,87.18,12.82,20.67,23.5,31.73,68.8922516462075
"22107",3406,53.58,46.42,15.83,35.66,33.86,5.65047048916156
"22109",45271,88.39,11.61,15.63,30.06,29.04,36.8110439052155
"22111",11677,66.15,33.85,33.09,34.92,17.58,13.3151205021613
"22113",26361,82.06,17.94,20.86,29.29,22.49,22.4691899994501
"22115",22123,80.46,19.54,20.91,20.24,47.3,16.6599967446543
"22117",21548,80.46,19.54,25,32.39,30.84,32.1839293525206
"22119",19618,82.73,17.27,20,27.91,32.6,33.0725723976381
"22121",10669,89.97,10.03,20,27.1,28.03,55.4546437773177
"22123",5141,78.6,21.4,24.8,33.91,25.17,14.2946810123197
"22125",5412,72.21,27.79,20.45,31.56,28.51,13.4187392488554
"22127",7299,74.49,25.51,24.14,34.39,31.97,7.68249602295999
"23001",49735,91.47,8.53,8.8,28.19,35.65,106.285729054753
"23003",39876,74.34,25.66,9.94,36.15,28.27,5.97731211728152
"23005",143329,83.53,16.47,3.87,26.5,31.26,171.509570130412
"23007",22111,53.44,46.56,7.42,35.42,20.83,13.0293763324407
"23009",41048,57.44,42.56,7.29,32.88,24.62,25.8632519029033
"23011",62464,82.51,17.49,10.18,29.88,29.29,72.0074964747822
"23013",24316,70.55,29.45,6.77,30.14,23.12,66.5956011189878
"23015",23899,64.32,35.68,9.65,35.69,21.94,52.4256688017175
"23017",36794,56.57,43.43,10.14,36.96,19.49,17.715695566572
"23019",75490,81.57,18.43,11.51,28.17,30.3,22.2213911968595
"23021",15444,47.64,52.36,8.7,34.91,24.41,3.89900468215379
"23023",18738,84.5,15.5,10.31,31.22,24.29,73.7803840239479
"23025",30817,69.87,30.13,13.22,33.56,24.22,7.85279123338927
"23027",22323,76.45,23.55,12.39,30.23,20.41,30.5808213419227
"23029",23294,59.27,40.73,12.1,34.48,23.57,9.08963259156705
