Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Department of Veterans Affairs,Medical Center,,700 South 19th Street,,,Birmingham,AL,35233,(205)933-8101x6136 Intake: (205)933-8101x5510,,,GH/TX/OP/CO/HV/SF/PI/MI/PA/,5587AL35233,-86.80095784682842,33.504708438880954,99.89
Fellowship House Inc,,,1625 12th Avenue South,,,Birmingham,AL,35205,(205)933-2430,,,SA/TX/HH/RL/PH/CO/WN/MN/CJ/SF/SS/,1605AL35205,-86.80074528176368,33.49721556226586,100.0
Jefferson County Committee for Econ,Opportunity Community Sub Abuse Prog,,228 2nd Avenue North,,,Birmingham,AL,35204,(205)787-3040 Intake: (205)428-7362,,,SA/TX/OP/MC/SI/,1350AL35204,-86.8308704285095,33.504160094775386,100.0
Oakmont Center,,,2008 21st Street Ensley,,,Birmingham,AL,35218,(205)787-7100,,,SA/TX/OP/WN/MN/MC/SI/,1493AL35218,-86.88076395161484,33.50786944385658,100.0
Saint Annes Home Inc,,,2772 Hanover Circle,,,Birmingham,AL,35205,(205)933-2402,,,SA/TX/RL/HV/WN/MC/PA/,3900AL35205,-86.78654742743194,33.504850176863734,99.55
Tri County Treatment Center,,,1101 East Park Drive,,,Birmingham,AL,35235,(205)836-3345 Intake: (205)826-3345,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,6133AL35235,-86.68089638775254,33.58759385235036,100.0
University of Alabama at Birmingham,(UAB)/Substance Abuse Programs,,401 Beacon Parkway West,Suite 270,,Birmingham,AL,35209,(205)917-3784 Intakes: (205)917-3733x105 (205) 917-3733x106,,,SA/TX/MM/OP/PH/AD/CO/PW/WN/MN/MD/MC/SI/MI/SS/,2643AL35209,-86.82401847412059,33.474769999028396,100.0
University of Alabama at Birmingham,Center for Psychiatric Medicine,,1713 6th Avenue South,,,Birmingham,AL,35294,(205)975-7350 Intake: (205)975-7352,,,MH/TX/DT/BU/HI/RS/OP/PH/WN/MN/SF/MD/MC/SI/PI/MI/AH/,0640AL35294,-86.80453989505979,33.50508138437197,99.52
BoAz,Bradford Health Services,Boaz Regional Office,703 Medical Center Parkway,,,Boaz,AL,35957,(256)593-9152 Hotline: (256)592-9772,,,SA/TX/OP/AD/SF/SI/PI/,2910AL35957,-86.16063777484834,34.21860109644032,100.0
brent,Indian Rivers Mental Health Center,Substance Abuse Intensive/Outpatient,2439 Main Street,,,Brent,AL,35034,(205)926-4681 Intake: (205)929-4681,,,MH-SA/TX/OP/CO/MD/MC/SI/SS/,8795AL35034,-87.16281705195028,32.93874672163552,100.0
CArrollton,Indian Rivers Mental Health Center,Substance Abuse Intensive/Outpatient,Highway 17,,,Carrollton,AL,35447,(205)367-8159 Hotline: (205)345-1600,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/SS/AH/,9038AL35447,-88.07893088193813,33.2882090273279,100.0
CullmAn,Bridge Inc,Recovery Center for Teens/Cullman,402 Arnold Street NE,Suite 104,,Cullman,AL,35055,(256)775-8301,,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/PA/,9513AL35055,-86.88227496430383,34.196379987614414,100.0
Cullman County Treatment Center,,,1912 Commerce Street NW,,,Cullman,AL,35055,(256)739-5595,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/SF/,8656AL35055,-86.87574698347733,34.203834348523365,98.87
Lighthouse Inc,,,925 Convent Road NE,,,Cullman,AL,35055,(256)739-2777,,,SA/TX/RL/MC/,2708AL35055,-86.82733340629223,34.188675003777085,100.0
DAPhne,Shoulder,,7400 Roper Lane,,,Daphne,AL,36526,(251)626-2199,,,SA/TX/HH/RL/OP/PH/MN/DU/SF/SS/PA/,3251AL36526,-87.89714847216564,30.63547371298193,100.0
deCAtur,Mental Health Ctr of North Central AL,Quest Rec Ctr Subst Abuse Treatment,4110 U.S. Highway 31 South,,,Decatur,AL,35603,(256)353-9116 Intakes: (256)355-5904 (800)365-6008 Hotline: (256)355-6091,,,SA/TX/OP/PW/WN/SF/MD/SI/PI/SS/AH/,5798AL35603,-86.97199232280292,34.5278675450569,100.0
DemoPoliS,West Alabama Mental Health Center,,1215 Walnut Avenue South,,,Demopolis,AL,36732,(334)289-2410x26 Intake: (800)239-2901 Hotline: (800)239-2901,,,MH-SA/TX/OP/PH/AD/DU/CJ/MD/MC/SI/SS/,9263AL36732,-87.83852899120225,32.503330174601736,99.89
DothAn,Bradford Health Services,Dothan Outreach,114 Adris Place,,,Dothan,AL,36303,(334)671-1677 Hotline: (334)671-1677,,,SA/TX/OP/PH/AD/MC/PI/MI/,7798AL36303,-85.45949518003475,31.24440712912219,100.0
SpectraCare,The Haven,,831 John D Odom Road,,,Dothan,AL,36303,(334)794-3771 Intake: (334)673-2143,,,SA/TX/RS/MC/SI/PI/MI/,0433AL36303,-85.46066747301337,31.250740537071014,100.0
FAirhoPe,Baldwin County Mental Health Center,RAPPORT Adult IOP (Fairhope),372 South Greeno Road,,,Fairhope,AL,36532,(251)990-4234 Intake: (251)990-4244 Hotline: (251)990-4234,,,SA/TX/OP/SF/MD/MC/PI/SS/,9108AL36532,-87.88619470218504,30.51438598451874,99.89
FlorenCe,Bradford Health Services,Florence Outreach,1626 Florence Boulevard,Suite A,,Florence,AL,35630,(256)760-0200 Intake: (866)888-8091,,,SA/TX/OP/AD/SF/SI/PI/,6247AL35630,-87.65071424515398,34.8222433873526,100.0
Riverbend Center for Mental Health,Substance Abuse Services,,635 West College Street,,,Florence,AL,35630,(256)764-3431x205 Intake: (256)764-3431 Hotline: (256)764-3431,,,MH-SA/TX/OP/PH/AD/CO/MD/MC/SI/PI/MI/AH/,3136AL35630,-87.68471101656769,34.79534349627563,100.0
Fort PAyne,Bridge Inc,Fort Payne Recovery Center,100 7th Street NE,,,Fort Payne,AL,35967,(256)845-7767 Intake: (888)845-6220,,,SA/TX/OP/SF/MD/SI/PI/MI/SS/PA/AH/,2872AL35967,-85.71774005933308,34.44614004867035,100.0
Family Life Center,,,300 Gault Avenue South,,,Fort Payne,AL,35967,(256)997-9356,,,SA/TX/OP/AD/SF/MD/MC/PI/SS/,9515AL35967,-85.72423649193735,34.43935219864058,100.0
Fort ruCker,Army Substance Abuse Program,Lyster Army Health Clinic,Building 301,,,Fort Rucker,AL,36362,(334)255-7509,,,SA/TX/OP/DU/MI/,1852AL36362,-85.71618799999997,31.34583420000007,85.0
gADSDen,Bridge Inc,,3232 Lay Springs Road,,,Gadsden,AL,35904,(256)546-6324 Intake: (256)546-6324x300,,,SA/TX/RS/RL/AD/CO/SF/MD/SI/PI/MI/SS/PA/AH/,3453AL35904,-85.97860622498159,34.07195402964593,100.0
Gadsden Treatment Center,,,1107 West Meighan Boulevard,,,Gadsden,AL,35901,(256)549-0807 Hotline: (256)504-8822,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/PI/AH/,7491AL35901,-86.01800955180912,34.02036605590047,100.0
Mountain View,Partial Hospitalization Program,,3001 Scenic Highway,,,Gadsden,AL,35902,(256)546-9265 Intakes: (800)245-3645x282 (256) 546-9265x276 Hotline: (800)662-1002,,,MH-SA/TX/DT/BU/HI/RS/OP/PH/CO/SE/SF/MD/MC/PI/MI/SS/AH/,2657AL35902,-86.02069245919455,34.07105845576011,98.39
Mountain View Deferred Prosecution,Prosecution Program/Gadsden,,301 North 12th Street,Suites 1-3,,Gadsden,AL,35901,(256)546-9265 Hotline: (800)245-3645,,,SA/TX/OP/MC/,0698AL35901,-86.02112636250472,34.02258935571783,100.0
Mountain View Hospital,Inpatient Services,,3001 Scenic Highway,,,Gadsden,AL,35904,(800)245-3645 Intake: (800)662-1002 Hotline: (800)662-1002,,,MH-SA/TX/DT/BU/HI/RS/OP/PH/AD/CO/SE/CJ/SF/MD/MC/PI/MI/AH/,2657AL35904,-86.02069245919455,34.07105845576011,100.0
Mountain View Hospital,Outpatient Substance Abuse Program,,3001 Scenic Highway,,,Gadsden,AL,35904,(256)546-9265x123 Intakes: (256)546-9265x282 (800)662-1002 Hotline: (800)662-1002,,,MH-SA/TX/DT/BU/HI/OP/PH/CO/SE/PW/WN/MN/DU/CJ/SF/MD/MC/PI/MI/,2657AL35904,-86.02069245919455,34.07105845576011,100.0
genevA,SpectraCare,Geneva Co IOP,1203 West Maple,,,Geneva,AL,36340,(334)673-2143,,,SA/TX/OP/MC/SI/MI/SS/,4127AL36340,-85.89041151423879,31.04808692080804,98.84
grAnD BAy,Gulf Coast Treatment Center,,12271 Interchange Road,,,Grand Bay,AL,36541,(251)865-0123,,Methadone Clients Only,SA/TX/MM/OP/SF/AH/,6549AL36541,-88.33302599765966,30.500168097438287,98.04
gunterSville,Cedar Lodge,A Program of MLBH,22165 U.S. Highway 431,,,Guntersville,AL,35976,(256)582-4465 Hotline: (256)582-3448,,,SA/TX/RS/OP/MD/MC/SI/PI/MI/SS/,3516AL35976,-86.26510688395511,34.41975632422606,100.0
Family Life Center,,,432 Gunter Avenue,,,Guntersville,AL,35976,(256)582-1471,,,SA/TX/OP/CJ/SF/MD/MC/PI/MI/SS/,6167AL35976,-86.29408555398426,34.35879763418755,100.0
hAmilton,Marion County Treatment Center,,1879 Military Street South,,,Hamilton,AL,35570,(205)921-3799,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/WN/MN/CJ/MC/,5447AL35570,-87.98942506591645,34.11666921240657,100.0
huntSville,Bradford Health Services,Huntsville Regional Office,555 Spartmen Drive,Suite 208,,Huntsville,AL,35816,(256)895-3848 Hotlines: (256)895-3848 (800)879-7272,,,SA/TX/OP/AD/WN/SF/SI/PI/MI/AH/,2236AL35816,-86.60736229999998,34.73518000000007,85.0
Crestwood Medical Center of Huntsville,Behavioral Services,,1 Hospital Drive,,,Huntsville,AL,35801,(256)880-4260 Intake: (256)880-4280,,,MH-SA/TX/DT/BU/HI/OP/PH/CO/MD/MC/SI/PI/MI/AH/,0304AL35801,-86.57255257785901,34.69296173411103,99.55
Huntsville Madison County MH Center,New Horizons Recovery Center,,600 Saint Clair Street,Number 9 Suite 23,,Huntsville,AL,35801,(256)532-4141 Hotline: (256)533-1970,,,MH-SA/TX/OP/AD/SF/MD/MC/SI/PI/PA/AH/SP/,1153AL35801,-86.58760002189669,34.721767485478075,97.61
Huntsville Metro Treatment Center,,,2227 Drake Avenue,Suite 19,,Huntsville,AL,35805,(256)881-1311,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,0408AL35805,-86.60357727045357,34.699692947184474,99.55
Pathfinder Inc,,,3104 Ivy Avenue SW,,,Huntsville,AL,35805,(256)534-7644,,,SA/TX/HH/RL/WN/MN/MC/,5546AL35805,-86.60824196720881,34.70544750090015,100.0
JASPer,Northwest Alabama Mental Health Center,,1100 7th Avenue,,,Jasper,AL,35501,(205)302-9000x9017 Intakes: (205)302-9000 (205)387-0541 Hotline: (800)489-3971,,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/SS/AH/,7304AL35501,-87.28264837725199,33.841013943510376,100.0
Walker Recovery Center Inc,,,2195 North Airport Road,,,Jasper,AL,35504,(205)221-1799 Intake: (205)221-1796,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/MN/SF/PI/,5511AL35504,-87.2675299762368,33.873530970424305,100.0
livingSton,Metro Treatment of Alabama LP,Sumter County Treatment Center,106 Hospital Road,Suite 101,,Livingston,AL,35470,(205)652-4919,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,2902AL35470,-88.1828794690595,32.60011634361372,98.04
mADiSon,Bradford Health Services,Huntsville Madison Inpt and Outpt,1600 Browns Ferry Road,,,Madison,AL,35758,(800)879-7272 Intake: (256)461-7272 Hotlines: (800)879-7272 (256)461-7272,,,SA/TX/DT/BU/HI/AD/SF/PI/MI/,2467AL35758,-86.78332701641291,34.72414300065681,100.0
moBile,Bradford Health Services,Mobile Regional Facility,1000 Hillcrest Road,Suite 304,,Mobile,AL,36695,(800)333-0906 Intake: (251)633-0900 Hotlines: (251)633-0900 (800)333-0906,,,SA/TX/OP/AD/WN/MN/MC/,3751AL36695,-88.1907181293662,30.669289799718786,100.0
Bridge Inc,Mobile Campus/Westwood Program,,3401 Newman Road,,,Mobile,AL,36695,(251)633-0475 Intakes: (251)633-0475x1029 (251) 338-1780x304,,,SA/TX/RL/AD/CJ/SF/MD/MC/SI/PI/MI/PA/AH/,4130AL36695,-88.33712499976956,30.619203988751025,100.0
Bridge Inc,Recovery Center for Teens/Mobile,,1874 Pleasant Avenue,,,Mobile,AL,36617,(251)338-1780x304,,,SA/TX/OP/AD/SF/MD/SI/PI/PA/,6027AL36617,-88.08033575630262,30.702291584754377,100.0
Dauphin Way Lodge,,,1009 Dauphin Street,,,Mobile,AL,36604,(251)438-4729x149 Intake: (251)438-4729x135,,,SA/TX/HH/RS/RL/SF/SS/,9975AL36604,-88.05866904000689,30.687729022785767,100.0
ECD Program,,,2950 Springhill Avenue,,,Mobile,AL,36607,(251)476-1677 Intake: (251)476-1683,,Methadone Clients Only,SA/TX/MM/OP/PW/SF/,9926AL36607,-88.11049309267267,30.699565375987593,100.0
Franklin Primary Health Center,,,1055 Dauphin Street,,,Mobile,AL,36604,(251)434-8195,,,SA/TX/OP/MC/,4157AL36604,-88.05976178872388,30.687675378605523,100.0
Mobile Mental Health,Gateway,,4211 Government Boulevard,,,Mobile,AL,36693,(251)666-2569 Hotline: (251)666-2569,,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/CJ/SF/MD/PI/AH/,3152AL36693,-88.14878992184461,30.628666822159875,100.0
Mobile Metro Treatment Center,,,1924 Dauphin Island Parkway,Suite C,,Mobile,AL,36605,(251)476-5733,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,3401AL36605,-88.089004820398,30.63037535171698,100.0
montgomery,Bradford Health Services,Montgomery Regional Office,386 Saint Lukes Drive,,,Montgomery,AL,36117,(800)873-2887 Intake: (334)244-0702 Hotlines: (334)244-0702 (800)873-2887,,,SA/TX/OP/PH/AD/SF/PI/MI/,7774AL36117,-86.17048098061719,32.37906984630004,100.0
Chemical Addictions Program Inc (CAP),,,1153 Air Base Boulevard,,,Montgomery,AL,36108,(334)269-2150,,,SA/TX/OP/PH/AD/SF/MD/PI/AH/,4431AL36108,-86.3413790177281,32.352609016165424,100.0
Lighthouse Counseling Center Inc,Intensive Outpatient Unit,,1415 East South Boulevard,,,Montgomery,AL,36116,(334)286-5980x222 Intakes: (334)286-5980 (334)286-5981,,,SA/TX/OP/CO/HV/PW/SF/MD/PI/SS/,6846AL36116,-86.28371898377488,32.32704278655681,100.0
Montgomery Metro Treatment Center,,,4303 Norman Bridge Road,,,Montgomery,AL,36105,(334)288-5363,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,6849AL36105,-86.29911972503125,32.32229104373711,100.0
Right Turn Inc,,,305 South Perry Street,,,Montgomery,AL,36104,(334)224-1515,,,SA/TX/OP/MC/SS/,8615AL36104,-86.30726475562298,32.37434224336145,100.0
muSCle ShoAlS,Shoals Treatment Center,,3430 North Jackson Highway,,,Muscle Shoals,AL,35660,(256)383-6646 Hotline: (256)710-4865,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/PI/AH/SP/,4063AL35660,-87.67615217141622,34.766566746293805,100.0
northPort,Bradford Health Services,Tuscaloosa Regional Office,515 Energy Center Boulevard,,,Northport,AL,35473,(205)750-0227 Intake: (800)891-9673 Hotlines: (205)750-0227 (800)891-9673,,,SA/TX/OP/PH/AD/DU/SF/SI/PI/MI/AH/,1744AL35473,-87.55388208085388,33.24001690523693,100.0
oPelikA,Bradford Health Services,Auburn Opelika Regional Office,2210 Gateway Drive,Suite B,,Opelika,AL,36801,(334)749-3445 Intake: (800)333-1865 Hotlines: (334)749-3445 (800)333-1865,,,SA/TX/OP/AD/SF/SI/PI/,2669AL36801,-85.40515719306696,32.62435274247482,100.0
oxForD,Calhoun Treatment Center Inc,,118 East Choccolocco Street,,,Oxford,AL,36203,(256)831-4601,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PW/WN/MC/,8190AL36203,-85.83361019652041,33.61507245507789,100.0
Phenix City,East Alabama MH/MR Center,Russell County Clinic,3170 Martin Luther King Parkway South,,,Phenix City,AL,36868,(334)298-2405 Intake: (334)742-2130,,,SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,7259AL36868,-85.02910649638126,32.430993682905694,98.98
roAnoke,New Choices Inc,,136 East Main Street,,,Roanoke,AL,36274,(334)863-2333 Intake: (334)885-1888,,,SA/TX/OP/SF/,0940AL36274,-85.36077741631385,33.15159597032861,98.87
rogerSville,Freedom House,,15132 Highway 72,,,Rogersville,AL,35652,(256)247-1222 Hotline: (256)247-1222,,,SA/TX/RL/OP/PH/WN/CJ/MC/,4635AL35652,-87.31286884665417,34.82882062013204,100.0
ruSSellville,Freedom House,Adult Outpatient Services,111 Jackson Avenue South,,,Russellville,AL,35653,(256)332-1230 Intake: (256)247-1222,,,SA/TX/OP/CJ/SF/MD/AH/,1051AL35653,-87.7304685803738,34.504724221539085,100.0
Sunrise Lodge,Substance Abuse Treatment Center,,1163 Washington Avenue SW,,,Russellville,AL,35653,(256)332-0078 Intake: (256)764-3431 Hotline: (256)764-3431,,,SA/TX/RS/MC/AH/,1318AL35653,-87.73299100836826,34.50185866038862,100.0
SCottSBoro,Family Life Center,,211 South Market Street,,,Scottsboro,AL,35768,(256)574-3448,,,SA/TX/OP/SF/MD/MC/PI/SS/,2669AL35768,-86.03321598723034,34.67265466667596,100.0
SelmA,Cahaba Center,for Substance Abuse Services,912 Jeff Davis Avenue,,,Selma,AL,36701,(334)874-2600 Intake: (334)875-2100 Hotlines: (334)875-2109 (800)291-1920,,,SA/TX/OP/AD/PW/MC/SI/PI/MI/SS/PA/AH/,4989AL36701,-87.02907999999996,32.41915000000006,85.0
SylACAugA,Cheaha Regional Mental Health/Caradale,Lodge/Mental Retardation Board Inc,1721 Old Birmingham Highway,,,Sylacauga,AL,35150,(256)249-2395 Intake: (256)249-2395x205 Hotline: (256)245-2201,,,SA/TX/DT/RS/OP/AD/HV/DU/MC/SI/MI/AH/,4273AL35150,-86.27737992071009,33.177161147231395,100.0
tuSCAlooSA,Bridge Inc,Recovery Center for Teens/Tuscaloosa,6001 12th Avenue East,,,Tuscaloosa,AL,35405,(205)344-6483,,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/PA/AH/,7143AL35405,-87.52242312185562,33.152283189423514,100.0
Indian Rivers Mental Health Center,Alcohol and Drug Abuse Program,The Insight Center,3532 23rd Street,,,Tuscaloosa,AL,35401,(205)391-0132 Hotlines: (205)345-1600 (800)784-2433,,,SA/TX/OP/CO/PW/WN/MD/MC/SI/MI/SS/AH/,2484AL35401,-87.5829582324172,33.19221721645086,100.0
Indian Rivers Mental Health Center,Subst Abuse Outpt Servs/VA Medical Ctr,,3701 Loop Road East,,,Tuscaloosa,AL,35404,(205)391-0132x119 Intake: (205)391-0132 Hotlines: (205)345-1600 (800)784-2433,,,MH-SA/TX/OP/CO/MD/MC/SI/MI/SS/AH/,9877AL35404,-87.48654698370329,33.19129001032155,98.87
Phoenix House Inc,,,700 35th Avenue,,,Tuscaloosa,AL,35401,(205)758-3867,,,SA/TX/HH/RL/WN/MN/SF/SS/PA/,6479AL35401,-87.58155200052153,33.204355385715296,100.0
Tuscaloosa Treatment Center,,,1001 Mimosa Park Road,,,Tuscaloosa,AL,35405,(205)752-5857,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/GL/SE/PW/WN/MN/CJ/MC/AH/SP/,5701AL35405,-87.55181937830143,33.15494892799984,100.0
Veterans Affairs Medical Center,MAPS/MI Addiction PTSD Services,,3701 Loop Road East,,,Tuscaloosa,AL,35404,(205)554-2000x2690 Intake: (205)554-2000x2750,,,MH-SA/TX/HH/HI/OP/PH/CO/SF/PI/AH/,9877AL35404,-87.48654698370329,33.19129001032155,98.87
tuSkegee,Central Alabama Veterans,Healthcare System,2400 Hospital Road,,,Tuskegee,AL,36083,(334)727-0550 Intake: (800)214-8387x5134,,,MH/TX/DT/RS/OP/PH/CO/HV/WN/PI/SS/PA/,9406AL36083,-85.70841234375703,32.43707538345293,100.0
WetumPkA,A New Direction,c/o Elmore Community Hospital,500 Hospital Drive,,,Wetumpka,AL,36092,(877)647-7552 Intake: (334)567-4311x152,,,SA/TX/DT/HI/MD/MC/SI/PI/,3389AL36092,-86.18704253164417,32.552381997253924,100.0
Chemical Addictions Program Inc (CAP),Adult Outpatient Services,,35 Wysteria Place,,,Wetumpka,AL,36054,(334)290-3800 Intake: (334)799-7465,,,SA/TX/OP/SF/MD/PI/SS/PA/,1026AL36054,-86.38102847396758,32.5089779943294,94.05
AnChorAge,Akeela Inc,,4111 Minnesota Drive,,,Anchorage,AK,99503,(907)565-1200 Hotline: (907)276-0528,,,TX/DT/HH/RS/RL/OP/CO/PW/WN/DU/CJ/SF/MD/PI/,9893AK99503,-149.91302033416582,61.18308967965797,100.0
Alaska Human Services Inc/Outpatient,Alcohol/Substance Abuse Treatment Prog,,750 East Fireweed Lane,Suite 200,,Anchorage,AK,99503,(907)561-4535,,,MH-SA/TX/OP/SF/PI/,6957AK99503,-149.86958380316833,61.19781462997089,100.0
Alaska VA Healthcare Sys/Reg Office,Social and Behavioral Health Service,,2925 DeBarr Road,,,Anchorage,AK,99508,(907)257-4854,,,GH/TX/OP/DU/SF/PI/,1181AK99508,-149.82716902616767,61.20982748978329,100.0
Booth Memorial,Youth and Family Services,,3600 East 20th Avenue,,,Anchorage,AK,99508,(907)279-0522x502,,,MH-SA/TX/OP/AD/CO/HV/MD/,7128AK99508,-149.81460161964156,61.202473794669906,100.0
Cook Inlet Tribal Council Inc,Ernie Turner Center,,4330 South Bragaw Street,,,Anchorage,AK,99508,(907)550-2400 Intake: (907)793-3200,,,MH-SA/TX/RL/CO/SE/SF/MD/MC/PI/MI/AH/,8156AK99508,-149.808305987668,61.22077810931108,92.12
Genesis Recovery Services Inc,,,2825 West 42nd Avenue,,,Anchorage,AK,99517,(907)243-5130,,,MH-SA/TX/HH/RS/RL/OP/PH/HV/WN/MN/CJ/MC/SS/,3917AK99517,-149.93798776061183,61.18226397837625,100.0
Narcotic Drug Treatment Center Inc,Center for Drug Problems,,520 East 4th Avenue,Suite 102,,Anchorage,AK,99501,(907)276-6430,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/MC/SI/PI/MI/SS/PA/,5954AK99501,-149.87406602589138,61.21851252448672,100.0
Providence Alaska Medical Center,Providence Breakthrough,,2401 East 42nd Avenue,Suite 103,,Anchorage,AK,99508,(907)562-7325,,,SA/TX/DT/BU/OP/PH/CO/SF/PI/MI/,3483AK99508,-149.8358319745566,61.1826675251046,100.0
Recovery Connection LLC,,,500 Muldoon Road,Suite 9,,Anchorage,AK,99504,(907)332-7660,,,SA/TX/DT/OP/AD/CO/WN/MN/DU/CJ/SF/PI/MI/SP/,5342AK99504,-149.73350754460964,61.217742981956214,100.0
Salvation Army,Clitheroe Center,,1709 Bragaw Street,Suite B,,Anchorage,AK,99508,(907)276-2898 Intake: (877)376-2898,,,SA/TX/OP/CO/WN/MN/CJ/SF/MD/PI/SS/AH/,1219AK99508,-149.80830253558602,61.205629790763204,100.0
Southcentral Foundation,Dena A Coy,,4130 San Ernesto Avenue,,,Anchorage,AK,99508,(907)729-5070x5073 Intake: (907)729-5070,,,SA/TX/RL/CO/BC/SF/MD/SI/PI/MI/SS/AH/N15/N40/,9011AK99508,-149.80274902181827,61.21246250868414,100.0
Starting Point,,,341 West Tudor Road,,,Anchorage,AK,99503,(907)562-6116,,,SA/TX/OP/SF/PI/,5475AK99503,-149.88989835134237,61.18089336956906,100.0
