Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Hill Crest Behavioral Health Services,Chemical Dependency Track,,6869 5th Avenue South,,,Birmingham,AL,35212,(205)833-9000,,,TX/DT/OP/HI/AD/DD/CJ/MC/PI/MI/OA/,9326AL35212,-86.73057500586397,33.54924115517593,100.0
Jefferson County Economic Opportunity,Alcoholism Outreach/ Aftercare Program,,730 8th Avenue West,Suite 200,,Birmingham,AL,35204,(205)787-3040 Hotline: (205)787-3040,,,SA/TX/OP/AD/CJ/MC/SS/OA/,1795AL35204,-86.848741903365,33.51183959446475,100.0
Jefferson County Economic Opportunity,Community Substance Abuse Program,,730 8th Avenue West,Suite 200,,Birmingham,AL,35204,(205)787-3040 Intake: (205)428-7362,,,SA/TX/OP/MD/MC/SS/OA/,1795AL35204,-86.848741903365,33.51183959446475,100.0
Oakmont Center,,,2008 21st Ensley Street,,,Birmingham,AL,35218,(205)787-7100,,,SA/TX/OP/PH/OW/CJ/MD/MC/PI/MI/SS/OA/,7059AL35218,-86.88076395161484,33.50786944385658,98.73
Saint Annes Home Inc,,,2772 Hanover Circle,,,Birmingham,AL,35205,(205)933-2402,,,SA/TX/HH/OP/RR/DD/HV/PW/OW/CJ/SS/OA/,3900AL35205,-86.78654742743194,33.504850176863734,99.55
University of Alabama in Birmingham,Hospital Center for Psychiatric Med,,1713 6th Avenue South,,,Birmingham,AL,35294,(205)934-9699 Intake: (205)934-7008,,,MH-SA/TX/DT/OP/PH/RR/HI/MD/MC/PI/MI/,0640AL35294,-86.80453989505979,33.50508138437197,99.52
Chilton Shelby Mental Health Center,Substance Abuse Division,,1822 I 7th Street,Highway 25,,Calera,AL,35040,(205)668-2700,,,SA/TX/OP/AD/DU/MD/PI/MI/SS/OA/,1413AL35040,-86.76091199139908,33.109888451397936,95.24
Mental Health Ctr of North Central AL,Quest Rec Ctr Subst Abuse Treatment,,1312 Somerville Road,,,Decatur,AL,35601,(256)353-9116 Intake: (800)365-6008,www.mhcnca.org,,SA/TX/OP/AD/DD/PW/OW/CJ/MD/PI/SS/,9773AL35601,-86.972757252073,34.58702530245297,99.55
West Alabama Mental Health Center,Substance Abuse Program,,1215 Walnut Avenue South,,,Demopolis,AL,36732,(334)289-2410,,,SA/TX/OP/AD/DU/MD/PI/MI/SS/OA/,9263AL36732,-87.83852899120225,32.503330174601736,99.89
Spectra Care,The Haven,,831 John D Odom Road,,,Dothan,AL,36303,(334)794-3771 Intake: (334)671-1919,,,MH/TX/OP/RR/DD/DU/CJ/MD/PI/SS/,0433AL36303,-85.46066747301337,31.250740537071014,100.0
Healthsouth Metro West,,,70 I Richard M Scrushy Parkway,,,Fairfield,AL,35064,(205)783-5157,,,MH/TX/DT/OP/PH/HI/AD/DD/MD/MC/PI/,0839AL35064,-86.90897025635954,33.49783799784965,97.44
Baldwin County Mental Health Center,,,372 South Greeno Road,,,Fairhope,AL,36532,(334)990-8961 Intake: (800)738-2871,,,MH/TX/DT/OP/PH/AD/MD/MC/PI/MI/SS/OA/,9108AL36532,-87.88619470218504,30.51438598451874,99.89
Riverbend Center for Mental Health,Substance Abuse Services,,635 West College Street,,,Florence,AL,35630,(256)764-3431 Hotline: (331)242-3961 (256)764-3431,www .riverbendcenter.com,,MH/TX/DT/OP/PH/MD/MC/PI/MI/SS/OA/,3136AL35630,-87.68471101656769,34.79534349627563,100.0
Alcohol and Drug Abuse Prevention and Control Office (ADAPCO),,,6th Avenue,Building 132,,Fort Rucker,AL,36362,(334)255-2789 Intake: (334)255-1040,,,SA/TX/OP/OA/,6108AL36362,-85.7187528934878,31.326609107707647,100.0
Cherokee/Etowah/DeKalb Mental Hlth Ctr,Substance Abuse Services (Mens),,901 Goodyear Avenue,,,Gadsden,AL,35903,(256)492-7800,,,MH/TX/OP/DD/MD/MC/PI/MI/SS/OA/,5025AL35903,-85.97120400151171,34.00936717181528,100.0
Mountain View Hospital,Chemical Dependency Services,,3001 Scenic Highway,,,Gadsden,AL,35901,(256)546-9265 Intake: (800)245-3645 Hotline: (800)662-1002,,,SA/TX/DT/OP/PH/HI/DD/CJ/MC/PI/MI/OA/,2657AL35901,-86.02069245919455,34.07105845576011,98.39
The Bridge Inc,,,3232 Lay Springs Road,,,Gadsden,AL,35904,(256)546-6324,,,SA/TX/OP/RR/AD/OW/CJ/MD/MC/PI/MI/SS/OA/,3453AL35904,-85.97860622498159,34.07195402964593,100.0
Marshall/Jackson Mental Hlth Authority,Mountain Lakes Behavioral Health Care,,22165 U.S. Highway 431,,,Guntersville,AL,35976,(256)582-4465 Hotline: (256)582-5339,,,SA/TX/OP/RR/MD/PI/SS/OA/,3516AL35976,-86.26510688395511,34.41975632422606,100.0
Crestwood Medical Center of Huntsville,Behavioral Services,,I Hospital Drive,,,Huntsville,AL,35801,(256)880-4260,www.crestwoodmedcenter.com,,SA/TX/DT/OP/HI/DD/MD/MC/PI/MI/OA/,0829AL35801,-86.57256331417648,34.69230197888277,97.48
Huntsville Madison County MH Center,New Horizons Recovery Center,,600 Saint Clair Street,Number 9 Suite 23,,Huntsville,AL,35801,(256)532-4141 l-lotline: (256)539-1000,,,SA/TX/OP/MD/PI/MI/SS/OA/,1153AL35801,-86.58760002189669,34.721767485478075,97.61
Huntsville Metro Treatment Center,,,2227 Drake Avenue,Suite 10-D,,Huntsville,AL,35805,(256)881-1311,,,SA/TX/DT/ML/OP/DD/HV/PW/OW/,0408AL35805,-86.60357727045357,34.699692947184474,99.55
Pathfinder Inc,,,3104 Ivy Avenue SW,,,Huntsville,AL,35805,(256)534-7644,,,HH/,5546AL35805,-86.60824196720881,34.70544750090015,100.0
Northwest Alabama Mental Health Center,,,1100 7th Avenue,,,Jasper,AL,35501,(205)387-054lxl34 Hotline: (800)489-3971,,,MH-SA/TX/OP/DD/OW/DU/MD/PI/MH/SS/OA/,7304AL35501,-87.28264837725199,33.841013943510376,100.0
Bradford Health Services Huntsville,Madison Inpatient and Outpatient,,1600 Browns Ferry Road,,,Madison,AL,35758,"(800)""879-7272 Intake: (256)461-7272",www.bradfordhealth.com,,SA/TX/DT/OP/PH/RR/AD/PI/MI/OA/,2467AL35758,-86.78332701641291,34.72414300065681,100.0
Maxwell Air Force Base,Substance Abuse Program,,42 MDOS/SGOMI-I,330 Kirkpatrick Avenue E,,Maxwell AFB,AL,36113,(334)493-4534,,,TX/DT/OP/RR/AD/DD/HH/PW/OW/DU/CJ/PI/MI/,6649AL36113,-86.34036269999996,32.380399400000044,84.9
Bradford Health Services,Mobile Outreach Mobile,,1004 Hillcrest Avenue,Suite 304,,Mobile,AL,36695,(800)333-0906,,,MH-SA/TX/ML/HH/OP/AD/DD/HV/PW/OW/CJ/PI/MI/OA/,9669AL36695,-88.19074763912977,30.669106148057672,98.04
Dauphin Way Lodge,,,I 009 Dauphin Street,,,Mobile,AL,36604,(334)438-4729 Hotline: (334)438-1625 (334)438-4729,,,SA/TX/HH/RR/PH/SS/OA/,9428AL36604,-88.04058810139101,30.69234250611265,99.18
ECO Program,,,2950 Springhill Avenue,,,Mobile,AL,36607,(334)476-1677,,,SA/TX/ML/OP/,9926AL36607,-88.11049309267267,30.699565375987593,100.0
Franklin Primary Health Center,,,1303 Martin Luther King Jr Avenue,,,Mobile,AL,36603,(334)432-4117,,,GH/TX/OP/DD/HV/PW/OW/CJ/OA/,7443AL36603,-88.0648283488526,30.69975957092816,100.0
Mobile Metro Treatment Center,,,3367 Dauphin Island Parkway,,,Mobile,AL,36605,(334)476-5733,,,SA/TX/ML/OP/HV/PW/,8709AL36605,-88.07649336042273,30.602566211206867,100.0
Oasis,,,4211 Government Boulevard,,,Mobile,AL,36693,(334)666-2569,,,SA/TX/ML/OP/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,3152AL36693,-88.14878992184461,30.628666822159875,100.0
Southwest Alabama Mental Health Center,Prevention/Consultation and Educ Servs,,328 West Claiborne Street,,,Monroeville,AL,36461,(334)575-4837,,,MH-SA/TX/OP/OW/CJ/MD/MC/PI/MI/SS/OA/,8742AL36461,-87.33120366341026,31.52622733336242,99.52
Bradford Health Services,Montgomery Outreach,,I 00 Mendel Parkway,,,Montgomery,AL,36117,(800)873-2887 Intake: (334)244-0702,www.bradfordhealth.com,,SA/TX/OP/AD/PI/MI/OA/,2059AL36117,-86.2022499023947,32.38101277883422,96.82
Chemical Addictions Program Inc,,,1153 Air Base Boulevard,,,Montgomery,AL,36108,(334)269-2150 Hotline: (800)762-3790,,,SA/TX/OP/AD/MD/PI/MI/SS/OA/,4431AL36108,-86.3413790177281,32.352609016165424,100.0
Jackson Hospital,Psvchiatric Unit,,1725 Pine Street,,,Montgomery,AL,36106,(334)293-8660,,,MH/TX/DT/HI/MD/MC/PI/MI/OA/,0069AL36106,-86.28510769749298,32.36659606563241,100.0
Lighthouse Counseling Center Inc,Intensive Outpatient Unit,,1415 East South Boulevard,,,Montgomery,AL,36116,(334)286-5980 Hotline: (800)762-3790,",, ,, w.lighthousehclp.com",,SA/TX/OP/AD/DD/HV/PW/MD/MC/PI/MI/SS/OA/,6846AL36116,-86.28371898377488,32.32704278655681,100.0
Meadhaven Outpatient Center,Addictive Disease Program,,4101-C Wall Street,,,Montgomery,AL,36106,(334)260-3625 Intake: (334)286-3535,,,SA/TX/DT/OP/PH/AD/PI/MI/OA/,7150AL36106,-86.23451436228795,32.35974105184893,98.69
Montgomery Metro Treatment Center,,,4303 Norman Bridge Road,,,Montgomery,AL,36105,(334)288-5363 Hotline: (334)288-5363,,,SA/TX/DT/ML/OP/,6849AL36105,-86.29911972503125,32.32229104373711,100.0
Shoals Treatment Center,,,520 Louise Avenue,,,Muscle Shoals,AL,35661,(256)383-6654,,,SA/TX/ML/OP/MC/PI/OA/,3715AL35661,-87.66815290212082,34.756822616214265,99.55
Bradford Health Services,Tuscaloosa Outreach Division,,507 Energy Center Boulevard,Suite 301,,Northport,AL,35473,(800)891-9673 Intake: (205)750-0227 Hotline: (800)333-1865 (800)891-9673,,,SA/TX/OP/AD/PI/MI/OA/,2208AL35473,-87.55280316227707,33.24016656411802,100.0
Bradford Health Services,Oak Mountain Shelby Inpt and Outpt,,2280 Highway 35 South,,,Pelham,AL,35124,(205)664-3480 Hotline: (205)664-3480 (205)942-3200,www. bradfordhea Ith. com,,MH/TX/OP/RR/AD/DD/CJ/PI/OA/,9916AL35124,-86.7833648187959,33.307769840260804,98.85
First Step,Substance Abuse Treatment,,Smiley Street,,,Red Level,AL,36474,(334)469-5347 Intake: (877)530-0002 l-lotline: (334)222-7794,,,SA/TX/RR/DU/MD/MC/PI/MI/SS/OA/,3816AL36474,-86.61326647696467,31.40911807778048,100.0
The Freedom I-louse,,,15132 Highway 72,,,Rogersville,AL,35652,(256)247-1222,,,SA/TX/HH/OP/RR/PW/OW/OA/,4635AL35652,-87.31286884665417,34.82882062013204,100.0
Sunrise Lodge,Substance Abuse Treatment Center,,1163 Washington Avenue SW,,,Russellville,AL,35653,(256)332-0078 Hotline: (334)242-3961 (256)764-3431,www. ri verbendcenter .com,,SA/TX/RR/MD/MC/PI/MI/SS/OA/,1318AL35653,-87.73299100836826,34.50185866038862,100.0
Cahaba Ctr for Substance Abuse Servs,,,912 Jeff Davis Avenue,,,Selma,AL,36701,(334)874-2600 Hotline: (800)291-1920,,,SA/TX/OP/PH/AD/HV/PW/DU/CJ/MD/PI/MI/SS/OA/,4989AL36701,-87.02907999999996,32.41915000000006,85.0
The Shoulder,,,4901 Battleship Parkway,,,Spanish Fort,AL,36577,(334)626-2199,www.theshoulder.org,,SA/TX/HH/OP/PH/RR/OW/CJ/PI/MI/SS/OA/,3829AL36577,-87.93945968520796,30.670448388285518,98.72
Cheaha Regional Mental Health/Caradale,Lodge/Mental Retardation Board Inc,,1721 Old Birmingham Highway,,,Sylacauga,AL,35150,(256)249-2395 Hotline: (256)245-2201,,,MH/TX/DT/OP/RR/AD/DU/MD/PI/SS/OA/,4273AL35150,-86.27737992071009,33.177161147231395,100.0
East Central Mental Health,Substance Abuse Program,,200 Cherry Street,,,Troy,AL,36081,(334)566-6022,,,SA/TX/OP/DU/MD/PI/MI/OA/,5583AL36081,-85.97323724420227,31.809386697728467,100.0
Indian Rivers Mental Health Center,Alcohol and Drug Abuse Program,The Insight Center,3532 23rd Street,,,Tuscaloosa,AL,35401,(205)391-0132 Intake: (205)391-0118 Hotline: (205)345-1600,,,MH-SA/TX/OP/PH/RR/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,2484AL35401,-87.5829582324172,33.19221721645086,100.0
Phoenix House Inc,,,700 35th Avenue,,,Tuscaloosa,AL,35401,(205)758-3867,,,HH/SS/OA/,6479AL35401,-87.58155200052153,33.204355385715296,100.0
Tuscaloosa Treatment Center,,,535 Jack Warner Parkway NE,Suite G-3,,`,AL,35404,(205) 507-0800 Hotline:(800)891-9673,,,SA/TX/ML/OP/MC/PI/MI/SS/,2223AL35404,-87.53045097344112,33.219324081772584,100.0
Veterans Affairs Medical Center,Primary Care Substance Abuse Clinic,,3 70 I Loop Road East,,,Tuscaloosa,AL,35404,(205)554-2000x2690 Intake: (205)554-2890,,,SA/TX/DT/OP/PH/DD/OW/MC/PI/MI/OA/,1090AL35404,-87.49287973142557,33.19039790320445,91.34
VA Central Alabama Health Care System,,,2400 Hospital Road,,,Tuskegee,AL,36083,(334)727-0550x4184 Intake: (334)727-0550 Hotline: (334)727-0550,,,MH/TX/DT/OP/PH/RR/HI/DD/HV/OW/PI/MI/OA/,9406AL36083,-85.70841234375703,32.43707538345293,100.0
Bradford Health Services,Warrior Lodge/Jefferson,,1189 Allbritton Road,,,Warrior,AL,35180,(800)333-1865,,,MH/TX/DT/OP/PH/RR/AD/DU/MD/MC/PI/SS/OA/,3440AL35180,-86.87165668554245,33.82449669475884,100.0
Bradford Health Services,Elmore Community Hospital,c/o Elmore Community Hospital,500 Hospital Drive,,,Wetumpka,AL,36092,(334)567-4311 Intake: (334)244-0702,,,SA/TX/DT/HI/MD/MC/PI/,3389AL36092,-86.18704253164417,32.552381997253924,100.0
Allakaket Counseling Center,,,,,,Allakaket,AK,99720,(907)968-2210,,,MH-SA/TX/OP/DD/DU/OA/,6549AK99720,-152.65183939999997,66.56370220000008,100.0
Akeela Treatment Services,,,4111 Minnesota Drive,,,Anchorage,AK,99503,(907)258-6021,www.alaskaprevcntion.org,,SA/TX/HH/OP/RR/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,9893AK99503,-149.91302033416582,61.18308967965797,100.0
Alaska Human Services Inc/Outpatient,Alcohol/Substance Abuse Tn:atmcnt Prog,,4050 Lake Otis Parkway,Suite 111,,Anchorage,AK,99508,(907)561-4535,,,SA/TX/OP/PI/MI/SS/,2159AK99508,-149.83825752969784,61.184004983484755,100.0
Alaska North Addictions Recovery Ctr,Ernie Turner Center,,4330 South Bragaw Street,,,Anchorage,AK,99508,(907)561-5537 l-lotline: (907)561-5537,,,SA/TX/OP/PH/RR/OW/MD/PI/SS/OA/,8156AK99508,-149.808305987668,61.22077810931108,92.12
Alaska Womens Resource Center,,,111 West 9th Avenue,,,Anchorage,AK,99501,(907)276-0528,,,SA/TX/RR/MD/MC/PI/MI/SS/OA/,8958AK99501,-149.88385307131512,61.21363111362504,100.0
Booth Memorial Youth and Family Servs,,,3600 East 20th Avenue,,,Anchorage,AK,99508,(907)279-0522 Hotline: (907)779-0522,,,MH/TX/OP/PH/RR/AD/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,7128AK99508,-149.81460161964156,61.202473794669906,100.0
Charter North Star Behavioral,Health Svstcm,,2530 Debarr Road,,,Anchorage,AK,99508,(907)258-7575 Hotline: (800)478-7575,,,MH/TX/DT/DD/PI/MI/SS/OA/,9123AK99508,-149.83374563503716,61.20827566422897,100.0
Genesis Recovery Services Inc,,,2825 West 42nd Place,,,Anchorage,AK,99517,(907)243-5130 Hotline: (907)243-5130,,,MH-SA/TX/HH/OP/RR/DD/HV/OW/DU/CJ/PI/SS/,3839AK99517,-149.9372772849154,61.182356337916744,100.0
Narcotic Drug Treatment Center Inc,Center for Drug Problems,,520 East 4th Avenue,Suite 102,,Anchorage,AK,99501,(907)276-6430,,,SA/TX/DT/ML/OP/MD/PI/MI/SS/OA/,5954AK99501,-149.87406602589138,61.21851252448672,100.0
Pacific Rim Counseling Inc,,,4141 B Street,Suite 210,,Anchorage,AK,99503,(907)561-5252 Intake: (800)478-5252,,,SA/TX/OP/AD/DU/MD/MC/PI/MI/,4768AK99503,-149.884404852001,61.18310736547369,100.0
Providence Alaska Medical Center,Providence Breakthrough,,240 I East 42nd Avenue,Suite 103,,Anchorage,AK,99508,(907)562-7325 Intake: (800)478-0615,,,SA/TX/OP/PH/AD/OW/DU/PI/MI/OA/,4585AK99508,-149.82676090057717,61.18264003246213,94.88
RITE Inc,,,30 I East Firewced Lane,Suite 102,,Anchorage,AK,99503,(907)562-7483,,,SA/TX/OP/AD/DD/OW/DU/CJ/PI/MI/,7255AK99503,-149.88290514766928,61.198107498260406,95.0
Salvation Army,Clitheroe Center,,I 709 South Bragaw Street,Suite B,,Anchorage,AK,99508,(907)276-2898,,,SA/TX/DT/HH/OP/RR/DD/HV/PW/OW/DU/CJ/MD/PI/SS/OA/,9524AK99508,-149.80832893352937,61.215705247020644,97.8
Southcentral Foundation,Dena A Coy,,3916 East 9th Avenue,,,Anchorage,AK,99508,(907)333-6677,,,SA/TX/OP/RR/DD/PW/CJ/MD/PI/MI/SS/OA/,3365AK99508,-149.8072859783691,61.21396249216694,100.0
Starting Point,,,341 West Tudor Street,Suite 205,,Anchorage,AK,99503,(907)562-6116 Hotline: (800)770-6116,,,SA/TX/OP/DU/MC/PI/SS/OA/,9442AK99503,-149.88989835134237,61.18089336956906,98.06
Veterans Affairs and ROC,Anchorage Alaska Addictions Trt Prog,,2925 Debarr Road,Suite 116,,Anchorage,AK,99508,(907)257-4854,,,MH/TX/OP/DD/PI/OA/,1181AK99508,-149.82716902616767,61.20982748978329,100.0
Volunteers of America Alaska,ASSIST,,441 West 5th Avenue,Suite 301,,Anchorage,AK,99501,(907)279-9634,,,SA/TX/OP/AD/DU/MD/PI/MI/SS/OA/,3415AK99501,-149.89113904065042,61.217587497652346,100.0
Kuskokwim Native Association,Community Counseling Program,,,,,Aniak,AK,99557,(907)675-4445 Hotline: (800)478-5622,,,SA/TX/DT/OP/PH/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,6549AK99557,-159.56677999999997,61.58158000000003,100.0
North Slope Borough Dept of I 11th/Soc,Servs Substance Abuse Treatment Prog,,5115 Herman Street,,,Barrow,AK,99723,(907)852-0366 Hotline: (907)852-0274,,,SA/TX/DT/OP/RR/DD/OW/CJ/OA/,3029AK99723,-156.7587057299719,71.30091253728644,100.0
Copper River Comm Mental I lcalth Ctr,Substance Abuse Services,,Mile 104 Old Richardson Highway,,,Copper Center,AK,99573,(907)822-5241,,,TX/DT/OP/RR/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,9340AK99573,-145.3555299646014,61.9866800038082,98.35
Sound Alternatives,Cordova Community Medical Center,,602 Chase Avenue,,,Cordova,AK,99574,(907)424-8300 Hotline: (907)424-8000,,,MH-SA/TX/DT/OP/AD/DD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,3484AK99574,-145.75556120380446,60.54053706176554,100.0
Bristol Bay Arca Health Corp,Alcoholism and Drug Abuse Program,,6000 Kanaknak Road,,,Dillingham,AK,99576,(907)842-5266,,,SA/TX/DT/OP/PH/RR/AD/OW/DU/CJ/MD/PI/MI/SS/OA/,7054AK99576,-158.5364624181619,59.00098327882935,97.88
Starting Point,,,12836 Old Glenn Highway,Suite 105,,Eagle River,AK,99577,(907)694-6116 Intake: (907)562-6116 (907)376-6116,,,SA/TX/OP/AD/DU/PI/OA/,9697AK99577,-149.56340352518674,61.33647238897933,100.0
Volunteers of America of Alaska ARCH,,,441 West 5th Avenue,Suite 301,,Eagle River,AK,99577,(907)694-3336 Intake: (907)279-9634,,,SA/TX/RR/AD/DD/MD/PI/MI/SS/OA/,3415AK99577,-149.56829999999997,61.323155000000035,85.0
Elmendorf AFB Alcohol Drug Abuse,Prevention Treatment Program,,3 MDOS/SGOI-I,5955 learner Avenue,,Elmendorf AFB,AK,99506,(907)580-2181,,,SA/TX/DT/OP/DD/DU/CJ/MI/OA/,4692AK99506,-149.81457499999996,61.24341500000003,86.11
Fairbanks Memorial Hospital,Family Recovery Center,,1650 Cowles Street,,,Fairbanks,AK,99701,(907)458-5540,,,SA/TX/OP/PI/OA/,9820AK99701,-147.7363675682514,64.83150976003682,100.0
Graf Rhceneenhaanjii,Substance Abuse Services,,2550 Lawlor Road,,,Fairbanks,AK,99701,(907)455-4725,,,SA/TX/DT/OP/RR/AD/DD/MD/PI/MI/OA/,4262AK99701,-147.88921383576843,64.88066379673815,98.33
Ralph Perdue Center,,,3100 South Cushman Street,,,Fairbanks,AK,99701,(907)452-6251,,,SA/TX/DT/OP/RR/AD/DD/DU/MD/PI/MI/SS/,4429AK99701,-147.71079413020578,64.81831467469146,100.0
Tanana Chiefs Conference Inc,Old Minto Family Recovery Camp,,122 1st Avenue,Suite 600,,Fairbanks,AK,99707,(907)452-8251x3158 Intake: (800)478-7822,,,SA/TX/RR/OA/,1418AK99707,-147.70869412818396,64.84421211520412,99.51
Tanana Chiefs Conference Inc,Yukon Tanana Counseling Services,,1302 21st Avenue,,,Fairbanks,AK,99701,(907)459-3930,,,MH-SA/TX/OP/DU/SS/OA/,6825AK99701,-147.73435775550752,64.8283995291351,100.0
Community Counseling Center,,,600 Richardson Drive,,,Fort Richardson,AK,99505,(907)384-1416 Intake: (907)384-7837,,,SA/TX/DT/OP/OA/,0752AK99505,-149.70033058952382,61.253499785557786,99.9
Fort Wainwright Community Counseling,Center /US Army MEDDAC-AK,,I 060 Gaffney Road Suite 6600,MCUC/CCC Building 1064,,Fort Wainwright,AK,99703,(907)353-9872,,,SA/TX/OP/DD/MI/OA/,8748AK99703,-147.6006457202244,64.8418554150079,98.68
Railbelt Mental Health and Addiction,,,Dry Creek and Coal Street,,,Healy,AK,99743,(907)832-5557 Intake: (907)683-2743,,,MH-SA/TX/OP/MD/MC/PI/SS/,8812AK99743,-149.0174398799508,63.87768002407518,99.52
Gastineau Human Services,,,5597 Aisck Street,,,Juneau,AK,99801,(907)780-3026,,,SA/TX/HH/OP/RR/DD/OW/DU/CJ/PI/MI/SS/OA/,2429AK99801,-134.4949930787529,58.356582596132796,95.75
Tongass Community Counseling Center,,,222 Seward Street,Suite 202,,Juneau,AK,99801,(907)586-3585,,,TX/OP/AD/CJ/PI/,7346AK99801,-134.4084257047663,58.30130373514317,100.0
Cook Inlet Council on,Alcohol and Drug Abuse (CICADA),,10200 Kenai Spur Highway,,,Kenai,AK,99611,(907)283-3658,,,SA/TX/OP/DD/OW/DU/CJ/MD/PI/OA/,7083AK99611,-151.22908046991992,60.561027489863996,100.0
Gateway Center for Human Services,Substance Abuse Services Division,,3050 5th Avenue,,,Ketchikan,AK,99901,(907)245-4135 Intake: (907)225-4135,,,MH-SA/TX/DT/OP/RR/AD/DD/OW/DU/MD/MC/PI/MI/SS/OA/,8219AK99901,-131.68497261204047,55.353967158754436,100.0
Ketchikan General Hosp Recovery Center,,,126 Washington Street,,,Ketchikan,AK,99901,(907)247-4330,,,SA/TX/DT/OP/HI/AD/MC/PI/MI/SS/OA/,6107AK99901,-131.67215140148622,55.349962536874216,100.0
Ketchikan Indian Corporation,,,2960 Tongass Avenue,,,Ketchikan,AK,99901,(907)225-4061xl3,,,SA/TX/OP/PH/AD/OW/DU/CJ/MD/PI/SS/OA/,6660AK99901,-131.6845823506287,55.3523871700058,100.0
Kodiak Council on Alcoholism Inc,OBA Safe Harbor,,115 Mill Bay Road,,,Kodiak,AK,99615,(907)486-3535,,,SA/TX/OP/PH/RR/AD/DD/HV/PW/OW/DU/CJ/MD/PI/MI/SS/OA/,5194AK99615,-152.40434357542748,57.78889888328922,100.0
Maniilaq Addictions and Support,Maniilaq Association,,436 5th Avenue,,,Kotzebue,AK,99752,(907J442-7640xl39,,,IN/IA/KE/O/-/SA/TX/DT/OP/PH/RR/DD/PW/OW/DU/CJ/OA/,1282AK99752,-162.59271790452718,66.89462843889443,98.9
Four Rivers Counseling Services_,McGrath/Anvik Education and Ml-I Assoc,,229 Joaquin Street,,,McGrath,AK,99627,(907)524-3781 Intake: (907)524-3867 Hotline: (800)478-3781,,,MH-SA/TX/OP/MD/MC/PI/MI/SS/,0611AK99627,-155.58029069999995,62.946148100000066,85.0
Annette Island Service Unit,Family Services,,,,,Metlakatla,AK,99926,(907)886-4325,,,MH-SA/TX/OP/AD/DD/OW/DU/CJ/OA/,6549AK99926,-131.57700999999997,55.130360000000046,100.0
Railbelt Mental Health and Addictions,Treatment Program,,307 East 2nd Street,,,Nenana,AK,99760,(907)832-5557 Intake: (800)478-5554,,,MH-SA/TX/OP/MD/MC/PI/SS/,6623AK99760,-149.09168326590964,64.56255968727203,98.87
