cnty_fips,county,ndvi,state,state_fips,tract_fips
95,Iowa,0.158652118,Iowa,19,19183960200
113,Linn,0.102448658,Iowa,19,19113001003
113,Linn,0.130551191,Iowa,19,19113002300
113,Linn,0.109744111,Iowa,19,19113002500
113,Linn,0.137255388,Iowa,19,19113002600
145,Page,0.176898987,Iowa,19,19145490400
145,Page,0.186020608,Iowa,19,19145490100
145,Page,0.177726996,Iowa,19,19145490500
145,Page,0.18653168,Iowa,19,19145490600
145,Page,0.136843397,Iowa,19,19145490200
153,Polk,0.115388878,Iowa,19,19153001700
153,Polk,0.136482797,Iowa,19,19153004602
153,Polk,0.113386476,Iowa,19,19153000400
153,Polk,0.176109308,Iowa,19,19153001900
153,Polk,0.175281847,Iowa,19,19153000103
153,Polk,0.116699999,Iowa,19,19153004200
153,Polk,0.124702438,Iowa,19,19153005300
153,Polk,0.10882153,Iowa,19,19153001800
153,Polk,0.117421899,Iowa,19,19153000202
171,Tama,0.204700935,Iowa,19,19171290400
1,Adair,0.193343262,Iowa,19,19001960300
3,Adams,0.209911623,Iowa,19,19003950200
15,Boone,0.19550732,Iowa,19,19015020400
15,Boone,0.176615331,Iowa,19,19015020600
31,Cedar,0.149023517,Iowa,19,19139050100
51,Davis,0.194574079,Iowa,19,19007950100
51,Davis,0.188077494,Iowa,19,19007950500
51,Davis,0.173072458,Iowa,19,19051080100
51,Davis,0.165454246,Iowa,19,29199480100
63,Emmet,0.134237705,Iowa,19,19063070300
63,Emmet,0.118123514,Iowa,19,19147960400
63,Emmet,0.115216644,Iowa,19,19147960200
67,Floyd,0.103579452,Iowa,19,19067480100
67,Floyd,0.122628392,Iowa,19,19067480300
67,Floyd,0.123646815,Iowa,19,19067480400
67,Floyd,0.126423516,Iowa,19,19067480500
87,Henry,0.167125827,Iowa,19,19087970300
87,Henry,0.166685443,Iowa,19,19087970500
87,Henry,0.162062333,Iowa,19,19111490400
105,Jones,0.140494071,Iowa,19,19031450100
105,Jones,0.195630852,Iowa,19,19105070300
105,Jones,0.163914234,Iowa,19,19105070400
105,Jones,0.153243587,Iowa,19,19105070600
117,Lucas,0.192648851,Iowa,19,19117950400
117,Lucas,0.199076516,Iowa,19,19117950300
129,Mills,0.166399819,Iowa,19,19071970300
129,Mills,0.164676482,Iowa,19,19129040100
129,Mills,0.183782301,Iowa,19,19129040202
129,Mills,0.187029497,Iowa,19,19129040302
163,Scott,0.124275202,Iowa,19,19163011900
163,Scott,0.132573293,Iowa,19,19163012200
163,Scott,0.118260773,Iowa,19,19163012300
163,Scott,0.127484915,Iowa,19,19163012702
163,Scott,0.137384452,Iowa,19,19163012000
175,Union,0.160182821,Iowa,19,19175190200
175,Union,0.185162735,Iowa,19,19175190400
185,Wayne,0.203138096,Iowa,19,19185070100
185,Wayne,0.208366499,Iowa,19,19185070200
185,Wayne,0.18878901,Iowa,19,19185070300
195,Worth,0.157425023,Iowa,19,19033950800
195,Worth,0.13040195,Iowa,19,19195690300
195,Worth,0.155929072,Iowa,19,19195690200
195,Worth,0.156093801,Iowa,19,19189680100
195,Worth,0.123074669,Iowa,19,19195690100
11,Benton,0.208104217,Iowa,19,19011960700
11,Benton,0.166001338,Iowa,19,19011960300
11,Benton,0.166251411,Iowa,19,19011960400
11,Benton,0.199097473,Iowa,19,19157370100
17,Bremer,0.153328672,Iowa,19,19013002604
23,Butler,0.168032734,Iowa,19,19023070200
23,Butler,0.173236725,Iowa,19,19069360100
39,Clarke,0.186823985,Iowa,19,19039960100
39,Clarke,0.231256095,Iowa,19,19175190100
49,Dallas,0.159825147,Iowa,19,19049050400
73,Greene,0.180094778,Iowa,19,19073080300
75,Grundy,0.164396921,Iowa,19,19075960300
83,Hardin,0.222708693,Iowa,19,19083480600
83,Hardin,0.210513553,Iowa,19,19083480500
99,Jasper,0.208135751,Iowa,19,19099040300
99,Jasper,0.169394231,Iowa,19,19099040400
99,Jasper,0.146518124,Iowa,19,19099040500
99,Jasper,0.159311884,Iowa,19,19099040600
107,Keokuk,0.189478052,Iowa,19,19107080300
115,Louisa,0.146450289,Iowa,19,17131040200
115,Louisa,0.155092767,Iowa,19,19057001100
115,Louisa,0.163583125,Iowa,19,19115450100
115,Louisa,0.148636672,Iowa,19,19115450300
125,Marion,0.21078821,Iowa,19,19117950100
125,Marion,0.219173378,Iowa,19,19117950200
125,Marion,0.177187762,Iowa,19,19125030402
125,Marion,0.094908549,Iowa,19,19125030500
125,Marion,0.197623223,Iowa,19,19125030401
133,Monona,0.154580926,Iowa,19,19085290100
133,Monona,0.131442236,Iowa,19,19133960300
133,Monona,0.151618064,Iowa,19,19133960400
133,Monona,0.133293138,Iowa,19,31021963300
165,Shelby,0.125405752,Iowa,19,19165960300
165,Shelby,0.138955863,Iowa,19,19165960400
173,Taylor,0.20510107,Iowa,19,19173180200
173,Taylor,0.197640567,Iowa,19,19173180100
181,Warren,0.222161414,Iowa,19,19039960200
181,Warren,0.183280286,Iowa,19,19181020900
197,Wright,0.153628311,Iowa,19,19197680200
197,Wright,0.145275873,Iowa,19,19197680500
197,Wright,0.140239078,Iowa,19,19197680300
25,Calhoun,0.134298739,Iowa,19,19025950400
27,Carroll,0.156481424,Iowa,19,19027960500
27,Carroll,0.154931574,Iowa,19,19027960600
27,Carroll,0.193714696,Iowa,19,19077950200
43,Clayton,0.214454553,Iowa,19,19043070300
45,Clinton,0.160360987,Iowa,19,17015960600
45,Clinton,0.072690182,Iowa,19,19045000100
45,Clinton,0.147347997,Iowa,19,19045000200
45,Clinton,0.162210734,Iowa,19,19045000400
45,Clinton,0.132204362,Iowa,19,19045000600
45,Clinton,0.169486133,Iowa,19,19045000700
45,Clinton,0.161458477,Iowa,19,19045000800
53,Decatur,0.219371414,Iowa,19,19053960100
53,Decatur,0.225781448,Iowa,19,19053960200
53,Decatur,0.211654714,Iowa,19,19053960300
61,Dubuque,0.213005959,Iowa,19,17085020300
61,Dubuque,0.083139232,Iowa,19,19061000300
61,Dubuque,0.132020561,Iowa,19,19061000600
61,Dubuque,0.159680045,Iowa,19,19061000400
65,Fayette,0.151585158,Iowa,19,19017004700
65,Fayette,0.183113316,Iowa,19,19065080200
65,Fayette,0.156193355,Iowa,19,19065080400
65,Fayette,0.147128327,Iowa,19,19065080500
65,Fayette,0.19611388,Iowa,19,19065080600
65,Fayette,0.14793719,Iowa,19,19065080700
71,Fremont,0.16755343,Iowa,19,19071970200
71,Fremont,0.166601115,Iowa,19,19145490300
77,Guthrie,0.16826766,Iowa,19,19009070300
77,Guthrie,0.211358279,Iowa,19,19077950300
97,Jackson,0.208563479,Iowa,19,17015960200
97,Jackson,0.190506391,Iowa,19,17015960300
97,Jackson,0.151264554,Iowa,19,19097950600
97,Jackson,0.14727148,Iowa,19,19097950500
97,Jackson,0.169470475,Iowa,19,19105070500
109,Kossuth,0.160742455,Iowa,19,19109950400
109,Kossuth,0.0998191,Iowa,19,19109950300
121,Madison,0.186203483,Iowa,19,19001960100
121,Madison,0.179292867,Iowa,19,19121060200
123,Mahaska,0.15759424,Iowa,19,19123950700
123,Mahaska,0.155510233,Iowa,19,19123950500
123,Mahaska,0.178288104,Iowa,19,19123950400
123,Mahaska,0.176909069,Iowa,19,19123950300
123,Mahaska,0.203777903,Iowa,19,19125030700
123,Mahaska,0.187911496,Iowa,19,19135070100
123,Mahaska,0.213665123,Iowa,19,19135070300
123,Mahaska,0.162587444,Iowa,19,19179960100
123,Mahaska,0.143095671,Iowa,19,19123950600
179,Wapello,0.203196963,Iowa,19,19135070200
179,Wapello,0.176775933,Iowa,19,19179960400
179,Wapello,0.11659543,Iowa,19,19179960500
179,Wapello,0.135129691,Iowa,19,19179960600
179,Wapello,0.198046805,Iowa,19,19179960700
179,Wapello,0.191530805,Iowa,19,19179960800
179,Wapello,0.126721934,Iowa,19,19179961000
187,Webster,0.184813024,Iowa,19,19015020700
187,Webster,0.094218189,Iowa,19,19025950100
187,Webster,0.170072625,Iowa,19,19073080200
187,Webster,0.164725827,Iowa,19,19073080500
187,Webster,0.140168952,Iowa,19,19187010300
187,Webster,0.171904888,Iowa,19,19187000300
187,Webster,0.122773832,Iowa,19,19187000600
187,Webster,0.183638984,Iowa,19,19187010400
35,Cherokee,0.173417728,Iowa,19,19035080100
35,Cherokee,0.15324152,Iowa,19,19035080400
47,Crawford,0.132871696,Iowa,19,19047070300
47,Crawford,0.155258294,Iowa,19,19165960100
55,Delaware,0.154160802,Iowa,19,19055950300
69,Franklin,0.180855174,Iowa,19,19069360200
69,Franklin,0.148185383,Iowa,19,19083480200
79,Hamilton,0.167748255,Iowa,19,19079960300
79,Hamilton,0.154185851,Iowa,19,19079960400
79,Hamilton,0.173301857,Iowa,19,19079960500
85,Harrison,0.156667303,Iowa,19,19085290200
85,Harrison,0.158871408,Iowa,19,19085290400
85,Harrison,0.136961557,Iowa,19,19085290500
91,Humboldt,0.11789018,Iowa,19,19091970200
91,Humboldt,0.141962508,Iowa,19,19091970400
127,Marshall,0.20799106,Iowa,19,19127950700
127,Marshall,0.162109557,Iowa,19,19127950900
127,Marshall,0.177756773,Iowa,19,19127951000
127,Marshall,0.118001403,Iowa,19,19127950600
131,Mitchell,0.117847553,Iowa,19,19131560300
149,Plymouth,0.140731252,Iowa,19,19149970200
159,Ringgold,0.211081637,Iowa,19,19159950100
159,Ringgold,0.205085708,Iowa,19,19159950200
159,Ringgold,0.204528759,Iowa,19,29081950200
159,Ringgold,0.203342723,Iowa,19,29227960100
193,Woodbury,0.159666762,Iowa,19,19133960100
193,Woodbury,0.158970835,Iowa,19,19193000100
193,Woodbury,0.16516489,Iowa,19,19193003100
193,Woodbury,0.153282776,Iowa,19,19193000200
5,Allamakee,0.215915234,Iowa,19,55023960400
5,Allamakee,0.189095944,Iowa,19,19005960300
7,Appanoose,0.181278208,Iowa,19,19007950200
7,Appanoose,0.148714378,Iowa,19,19007950400
7,Appanoose,0.202386684,Iowa,19,29171960100
37,Chickasaw,0.114343366,Iowa,19,19037070400
37,Chickasaw,0.134312474,Iowa,19,19037070200
59,Dickinson,0.132285941,Iowa,19,19041080100
59,Dickinson,0.140835029,Iowa,19,19059450500
59,Dickinson,0.115927123,Iowa,19,19059450800
101,Jefferson,0.17338905,Iowa,19,19177950100
147,Palo Alto,0.126049081,Iowa,19,19147960300
157,Poweshiek,0.176664878,Iowa,19,19107080200
157,Poweshiek,0.172741317,Iowa,19,19157370400
157,Poweshiek,0.198113895,Iowa,19,19157370500
177,Van Buren,0.183514577,Iowa,19,19111490500
177,Van Buren,0.186572184,Iowa,19,19177950200
177,Van Buren,0.172479685,Iowa,19,29045950100
189,Winnebago,0.163802622,Iowa,19,19081270300
189,Winnebago,0.130752679,Iowa,19,19189680200
13,Black Hawk,0.113272276,Iowa,19,19013001301
13,Black Hawk,0.069979396,Iowa,19,19013000400
13,Black Hawk,0.154907996,Iowa,19,19013000800
13,Black Hawk,0.111464588,Iowa,19,19013001000
13,Black Hawk,0.15228445,Iowa,19,19013001702
13,Black Hawk,0.155418766,Iowa,19,19013001800
13,Black Hawk,0.176465645,Iowa,19,19013001900
13,Black Hawk,0.149598037,Iowa,19,19013002000
13,Black Hawk,0.187115249,Iowa,19,19171290100
13,Black Hawk,0.19222144,Iowa,19,19171290200
57,Des Moines,0.145334534,Iowa,19,17071973500
57,Des Moines,0.130856975,Iowa,19,19057000500
57,Des Moines,0.082916108,Iowa,19,19057000200
57,Des Moines,0.133434682,Iowa,19,19057000300
57,Des Moines,0.118185071,Iowa,19,19057000700
57,Des Moines,0.125888199,Iowa,19,19057000800
57,Des Moines,0.14875393,Iowa,19,19111490300
137,Montgomery,0.178589264,Iowa,19,19137960100
137,Montgomery,0.154811177,Iowa,19,19137960300
137,Montgomery,0.185780853,Iowa,19,19137960400
137,Montgomery,0.186530503,Iowa,19,19137960200
151,Pocahontas,0.107155448,Iowa,19,19025950200
151,Pocahontas,0.105433629,Iowa,19,19151780100
151,Pocahontas,0.104891071,Iowa,19,19151780200
183,Washington,0.149837781,Iowa,19,19087970100
183,Washington,0.182219918,Iowa,19,19107080400
183,Washington,0.12267349,Iowa,19,19183960300
183,Washington,0.145474267,Iowa,19,19183960400
191,Winneshiek,0.123078439,Iowa,19,19037070300
191,Winneshiek,0.119400038,Iowa,19,19037070100
21,Buena Vista,0.107477196,Iowa,19,19021960100
33,Cerro Gordo,0.145933092,Iowa,19,19033950200
33,Cerro Gordo,0.117010712,Iowa,19,19033950300
33,Cerro Gordo,0.129197504,Iowa,19,19033950402
155,Pottawattamie,0.130692989,Iowa,19,19155031000
155,Pottawattamie,0.078902531,Iowa,19,19155030602
155,Pottawattamie,0.115861893,Iowa,19,19155021200
155,Pottawattamie,0.155738211,Iowa,19,19155021502
155,Pottawattamie,0.076859439,Iowa,19,19155030601
155,Pottawattamie,0.101490343,Iowa,19,19155030300
155,Pottawattamie,0.077300941,Iowa,19,19155030700
155,Pottawattamie,0.15282996,Iowa,19,19155031200
155,Pottawattamie,0.08444588,Iowa,19,19155031300
155,Pottawattamie,0.090261035,Iowa,19,31055000500
155,Pottawattamie,0.138877665,Iowa,19,31055002300
155,Pottawattamie,0.221106249,Iowa,19,31055007303
161,Sac,0.145311376,Iowa,19,19161080200
161,Sac,0.138552346,Iowa,19,19161080300
29,Cass,0.185553236,Iowa,19,19029190100
29,Cass,0.178249879,Iowa,19,19029190300
41,Clay,0.146122421,Iowa,19,19041080300
95,Iowa,0.189026388,Iowa,19,19095960300
95,Iowa,0.152578007,Iowa,19,19103010400
95,Iowa,0.165534099,Iowa,19,19095960400
113,Linn,0.14487581,Iowa,19,19113003002
113,Linn,0.107356294,Iowa,19,19113001300
113,Linn,0.211459018,Iowa,19,19113001500
113,Linn,0.198673299,Iowa,19,19113000500
113,Linn,0.138680071,Iowa,19,19113000400
113,Linn,0.168420363,Iowa,19,19113001101
113,Linn,0.130849533,Iowa,19,19113000201
113,Linn,0.186520688,Iowa,19,19113001102
113,Linn,0.185796117,Iowa,19,19113000600
113,Linn,0.11645368,Iowa,19,19113000700
113,Linn,0.138912609,Iowa,19,19113000800
113,Linn,0.191896612,Iowa,19,19113000902
113,Linn,0.177369968,Iowa,19,19113001001
113,Linn,0.140518247,Iowa,19,19113001002
113,Linn,0.1999539,Iowa,19,19113001600
113,Linn,0.217078298,Iowa,19,19113002800
113,Linn,0.148283974,Iowa,19,19113010500
145,Page,0.201805734,Iowa,19,19173180300
153,Polk,0.067752618,Iowa,19,19153011114
153,Polk,0.187250197,Iowa,19,19049050812
153,Polk,0.123692934,Iowa,19,19153000801
153,Polk,0.132346866,Iowa,19,19153000802
153,Polk,0.127416766,Iowa,19,19153000901
153,Polk,0.148842911,Iowa,19,19153000902
153,Polk,0.142774116,Iowa,19,19153001000
153,Polk,0.148573138,Iowa,19,19153003002
153,Polk,0.196160015,Iowa,19,19153003100
153,Polk,0.168031281,Iowa,19,19153003200
153,Polk,0.077846064,Iowa,19,19153000300
153,Polk,0.12852565,Iowa,19,19153000201
153,Polk,0.154527966,Iowa,19,19153000703
153,Polk,0.155278411,Iowa,19,19153000704
153,Polk,0.16628856,Iowa,19,19153004004
153,Polk,0.123016396,Iowa,19,19153004502
153,Polk,0.116316314,Iowa,19,19153010408
153,Polk,0.136143767,Iowa,19,19153010211
153,Polk,0.121039845,Iowa,19,19153010404
153,Polk,0.10752162,Iowa,19,19153010405
153,Polk,0.097557701,Iowa,19,19153010406
153,Polk,0.147550509,Iowa,19,19153010500
153,Polk,0.166715861,Iowa,19,19153010600
153,Polk,0.109805468,Iowa,19,19153011111
153,Polk,0.128599265,Iowa,19,19153011112
153,Polk,0.113457194,Iowa,19,19153011113
153,Polk,0.119468444,Iowa,19,19153011201
153,Polk,0.122476136,Iowa,19,19153011203
153,Polk,0.150383765,Iowa,19,19153010803
153,Polk,0.121633042,Iowa,19,19153011021
153,Polk,0.130278721,Iowa,19,19153011026
153,Polk,0.175792149,Iowa,19,19153011028
153,Polk,0.105057879,Iowa,19,19153011206
153,Polk,0.132704767,Iowa,19,19153011702
153,Polk,0.170986193,Iowa,19,19153003001
153,Polk,0.133452068,Iowa,19,19153010407
171,Tama,0.205573484,Iowa,19,19127950400
171,Tama,0.202040607,Iowa,19,19157370200
171,Tama,0.205926632,Iowa,19,19171290300
3,Adams,0.206184356,Iowa,19,19003950100
15,Boone,0.151707773,Iowa,19,19015020300
15,Boone,0.17488014,Iowa,19,19015020500
15,Boone,0.163047825,Iowa,19,19049050200
15,Boone,0.147298858,Iowa,19,19015020200
31,Cedar,0.13992656,Iowa,19,19031450300
31,Cedar,0.13319679,Iowa,19,19103010500
31,Cedar,0.153547089,Iowa,19,19139050200
87,Henry,0.145442915,Iowa,19,19087970400
105,Jones,0.152816486,Iowa,19,19031450200
129,Mills,0.165272874,Iowa,19,31025965600
129,Mills,0.164241889,Iowa,19,31025966000
163,Scott,0.13484069,Iowa,19,19163011800
163,Scott,0.154176426,Iowa,19,19163010402
163,Scott,0.142921363,Iowa,19,19163011100
163,Scott,0.115714996,Iowa,19,19163012802
163,Scott,0.123209404,Iowa,19,19163012902
163,Scott,0.176213391,Iowa,19,19163013000
163,Scott,0.125275845,Iowa,19,19163013703
163,Scott,0.12180829,Iowa,19,19163013705
167,Sioux,0.14415281,Iowa,19,19167070600
169,Story,0.143198427,Iowa,19,19169000400
169,Story,0.167713591,Iowa,19,19169000200
169,Story,0.108463992,Iowa,19,19169000300
169,Story,0.16611407,Iowa,19,19169000700
169,Story,0.142361799,Iowa,19,19169000900
169,Story,0.13458449,Iowa,19,19169001200
169,Story,0.174632851,Iowa,19,19169001302
169,Story,0.170079456,Iowa,19,19169010300
195,Worth,0.154473115,Iowa,19,19033950600
11,Benton,0.170310416,Iowa,19,19011960600
11,Benton,0.191598858,Iowa,19,19095960100
11,Benton,0.194102683,Iowa,19,19095960200
11,Benton,0.207240202,Iowa,19,19171290600
17,Bremer,0.16031882,Iowa,19,19013002700
17,Bremer,0.119101171,Iowa,19,19017004000
17,Bremer,0.151864302,Iowa,19,19017004100
17,Bremer,0.142840829,Iowa,19,19017004200
17,Bremer,0.164571773,Iowa,19,19017004600
17,Bremer,0.161421047,Iowa,19,19023070500
23,Butler,0.134616222,Iowa,19,19023070300
23,Butler,0.13842743,Iowa,19,19023070400
23,Butler,0.169636246,Iowa,19,19083480100
23,Butler,0.114568631,Iowa,19,19075960200
23,Butler,0.136730322,Iowa,19,19075960100
39,Clarke,0.226479904,Iowa,19,19039960300
49,Dallas,0.222422795,Iowa,19,19049050600
73,Greene,0.170655902,Iowa,19,19049050500
73,Greene,0.181939984,Iowa,19,19077950100
75,Grundy,0.195968418,Iowa,19,19075960400
83,Hardin,0.213296842,Iowa,19,19127950100
83,Hardin,0.191716571,Iowa,19,19169010500
99,Jasper,0.211376802,Iowa,19,19099040100
99,Jasper,0.215835875,Iowa,19,19099040200
99,Jasper,0.200561554,Iowa,19,19099040800
99,Jasper,0.202737915,Iowa,19,19099040900
99,Jasper,0.207087515,Iowa,19,19153010702
107,Keokuk,0.167387848,Iowa,19,19101090200
115,Louisa,0.161100705,Iowa,19,19057001000
125,Marion,0.165769835,Iowa,19,19125030300
181,Warren,0.207900859,Iowa,19,19181020600
181,Warren,0.116899907,Iowa,19,19181020700
197,Wright,0.154041717,Iowa,19,19079960100
197,Wright,0.135291105,Iowa,19,19187010100
197,Wright,0.165787407,Iowa,19,19197680100
197,Wright,0.167367111,Iowa,19,19197680400
9,Audubon,0.137163442,Iowa,19,19009070200
27,Carroll,0.152695757,Iowa,19,19009070100
27,Carroll,0.135535471,Iowa,19,19027960300
27,Carroll,0.148155645,Iowa,19,19027960400
43,Clayton,0.183292877,Iowa,19,19043070200
43,Clayton,0.22035319,Iowa,19,19043070600
43,Clayton,0.179517552,Iowa,19,19055950200
43,Clayton,0.197936914,Iowa,19,19061010600
45,Clinton,0.178999228,Iowa,19,19045000500
45,Clinton,0.163441565,Iowa,19,19045000900
45,Clinton,0.175263484,Iowa,19,19045001200
45,Clinton,0.18435821,Iowa,19,19163010101
45,Clinton,0.134478514,Iowa,19,19163010300
61,Dubuque,0.18943889,Iowa,19,17085020200
61,Dubuque,0.158155029,Iowa,19,19061001101
61,Dubuque,0.157521362,Iowa,19,19061000802
61,Dubuque,0.102619449,Iowa,19,19061000900
61,Dubuque,0.156756092,Iowa,19,19055950400
61,Dubuque,0.149513702,Iowa,19,19061000801
61,Dubuque,0.182081224,Iowa,19,19061001102
61,Dubuque,0.152818259,Iowa,19,19061001201
61,Dubuque,0.083572647,Iowa,19,19061001202
61,Dubuque,0.1388078,Iowa,19,19061001205
61,Dubuque,0.131093771,Iowa,19,19061010103
61,Dubuque,0.176540792,Iowa,19,19061010400
61,Dubuque,0.193789502,Iowa,19,19097950100
61,Dubuque,0.194355979,Iowa,19,19097950200
61,Dubuque,0.156968586,Iowa,19,19061010101
65,Fayette,0.145471915,Iowa,19,19017004300
65,Fayette,0.144616302,Iowa,19,19017004500
65,Fayette,0.140598537,Iowa,19,19065080100
71,Fremont,0.178761576,Iowa,19,19071970100
71,Fremont,0.162705654,Iowa,19,31131966600
97,Jackson,0.186290463,Iowa,19,19097950300
103,Johnson,0.097407146,Iowa,19,19103001700
103,Johnson,0.139903426,Iowa,19,19103001400
103,Johnson,0.155685816,Iowa,19,19103001500
103,Johnson,0.19414542,Iowa,19,19103000100
103,Johnson,0.101070058,Iowa,19,19103000200
103,Johnson,0.152213157,Iowa,19,19103001200
103,Johnson,0.149949129,Iowa,19,19103001300
103,Johnson,0.129345465,Iowa,19,19103002300
103,Johnson,0.15839281,Iowa,19,19103000500
109,Kossuth,0.109574579,Iowa,19,19109950600
109,Kossuth,0.149247385,Iowa,19,19109950500
109,Kossuth,0.095224107,Iowa,19,19147960100
121,Madison,0.196165189,Iowa,19,19001960200
123,Mahaska,0.189996727,Iowa,19,19123950100
141,O'Brien,0.138745619,Iowa,19,19141490300
141,O'Brien,0.159617658,Iowa,19,19141490400
143,Osceola,0.145461981,Iowa,19,19141490100
143,Osceola,0.138980861,Iowa,19,19141490200
179,Wapello,0.176535451,Iowa,19,19179960300
179,Wapello,0.177765129,Iowa,19,19179961100
187,Webster,0.125447592,Iowa,19,19025950300
187,Webster,0.190041392,Iowa,19,19015020100
187,Webster,0.114747302,Iowa,19,19187000100
187,Webster,0.151093461,Iowa,19,19187000200
19,Buchanan,0.18813348,Iowa,19,19011960200
19,Buchanan,0.129727226,Iowa,19,19019950400
19,Buchanan,0.148743735,Iowa,19,19019950500
35,Cherokee,0.157634741,Iowa,19,19035080200
35,Cherokee,0.173841323,Iowa,19,19035080300
47,Crawford,0.155838076,Iowa,19,19047070500
47,Crawford,0.134370056,Iowa,19,19165960200
55,Delaware,0.170665535,Iowa,19,19105070100
69,Franklin,0.165080916,Iowa,19,19069360300
69,Franklin,0.177562397,Iowa,19,19083480300
69,Franklin,0.182024766,Iowa,19,19083480400
79,Hamilton,0.180674263,Iowa,19,19169010600
85,Harrison,0.148435143,Iowa,19,31177050201
85,Harrison,0.182824761,Iowa,19,31177050202
127,Marshall,0.210689027,Iowa,19,19127950300
127,Marshall,0.202487969,Iowa,19,19127950800
131,Mitchell,0.107250636,Iowa,19,19067480200
131,Mitchell,0.13500232,Iowa,19,19131560200
149,Plymouth,0.154892809,Iowa,19,19149970100
193,Woodbury,0.112800749,Iowa,19,19133960200
193,Woodbury,0.18109721,Iowa,19,19193000400
193,Woodbury,0.142970047,Iowa,19,19193001800
193,Woodbury,0.115942253,Iowa,19,19193002101
193,Woodbury,0.139125463,Iowa,19,19193002102
193,Woodbury,0.143907318,Iowa,19,19193003500
193,Woodbury,0.1506515,Iowa,19,19093090100
5,Allamakee,0.20970939,Iowa,19,19005960400
5,Allamakee,0.182330918,Iowa,19,19191950400
59,Dickinson,0.137840767,Iowa,19,19041080400
59,Dickinson,0.097233468,Iowa,19,19059451100
101,Jefferson,0.186432515,Iowa,19,19087970200
101,Jefferson,0.177513108,Iowa,19,19101090400
101,Jefferson,0.169061901,Iowa,19,19101090300
139,Muscatine,0.172193633,Iowa,19,19139050500
139,Muscatine,0.168046645,Iowa,19,19139050600
157,Poweshiek,0.19062844,Iowa,19,19157370300
189,Winnebago,0.148198182,Iowa,19,19081270400
189,Winnebago,0.139710573,Iowa,19,19109950200
189,Winnebago,0.160345221,Iowa,19,19189680300
13,Black Hawk,0.108114047,Iowa,19,19013002301
13,Black Hawk,0.139670721,Iowa,19,19013002304
13,Black Hawk,0.11648177,Iowa,19,19013001200
13,Black Hawk,0.172258856,Iowa,19,19013001501
13,Black Hawk,0.157386494,Iowa,19,19013001503
13,Black Hawk,0.118480972,Iowa,19,19013002200
13,Black Hawk,0.15610582,Iowa,19,19013002400
13,Black Hawk,0.111487072,Iowa,19,19013002500
13,Black Hawk,0.124851592,Iowa,19,19013002601
13,Black Hawk,0.150664267,Iowa,19,19013002901
13,Black Hawk,0.137824698,Iowa,19,19013003001
13,Black Hawk,0.165172664,Iowa,19,19013003002
57,Des Moines,0.144070237,Iowa,19,17071973400
57,Des Moines,0.137935024,Iowa,19,19057000600
57,Des Moines,0.204982453,Iowa,19,19057000900
